frame,id,class,x,y,vx,vy,ax,ay,closest,holder
1,1,offense,37.21,19.01,0.42,0.06,0.0,0.0,14,False
1,2,defense,35.93,18.44,0.05,-0.16,0.0,0.0,3,False
1,3,offense,34.95,17.95,0.13,-0.0,0.0,0.0,2,False
1,4,defense,33.51,17.72,0.07,-0.09,0.0,0.0,5,False
1,5,offense,31.91,19.35,0.04,-0.03,0.0,0.0,4,False
1,6,defense,31.32,17.17,-0.19,-0.04,0.0,0.0,7,False
1,7,offense,29.9,18.63,-0.15,-0.09,0.0,0.0,6,False
1,8,defense,29.15,17.7,-0.09,0.0,0.0,0.0,9,False
1,9,offense,28.48,18.53,-0.03,-0.03,0.0,0.0,8,False
1,10,defense,26.35,17.59,0.03,-0.17,0.0,0.0,11,False
1,11,offense,25.97,18.28,-0.25,-0.18,0.0,0.0,10,False
1,12,defense,18.61,9.34,0.14,0.06,0.0,0.0,13,False
1,13,offense,17.74,9.43,0.16,-0.02,0.0,0.0,12,True
1,14,defense,38.26,17.7,0.01,-0.02,0.0,0.0,1,False
1,15,disc,17.74,9.43,0.16,-0.02,0.0,0.0,0,False
2,1,offense,37.25,19.02,0.66,0.08,3.52,0.23,14,False
2,2,defense,35.94,18.42,0.09,-0.23,0.56,-1.09,3,False
2,3,offense,34.96,17.95,0.19,-0.0,0.79,-0.01,2,False
2,4,defense,33.52,17.71,0.11,-0.12,0.7,-0.4,5,False
2,5,offense,31.91,19.35,0.08,-0.02,0.56,0.07,4,False
2,6,defense,31.3,17.17,-0.22,-0.15,-0.43,-1.67,7,False
2,7,offense,29.88,18.62,-0.2,-0.15,-0.73,-0.82,6,False
2,8,defense,29.15,17.7,-0.11,-0.02,-0.39,-0.36,9,False
2,9,offense,28.48,18.52,-0.11,-0.03,-1.14,-0.01,8,False
2,10,defense,26.34,17.57,0.04,-0.3,0.13,-1.93,11,False
2,11,offense,25.95,18.25,-0.34,-0.37,-1.32,-2.8,10,False
2,12,defense,18.62,9.35,0.22,0.05,1.17,-0.17,13,False
2,13,offense,17.76,9.42,0.22,0.01,0.81,0.42,12,True
2,14,defense,38.27,17.7,-0.03,-0.03,-0.54,-0.24,1,False
2,15,disc,17.76,9.42,0.22,0.01,0.81,0.42,0,False
3,1,offense,37.3,19.02,0.75,0.06,1.37,-0.22,14,False
3,2,defense,35.94,18.41,0.15,-0.26,0.83,-0.42,3,False
3,3,offense,34.98,17.95,0.28,-0.0,1.34,0.01,2,False
3,4,defense,33.53,17.7,0.14,-0.12,0.45,0.04,5,False
3,5,offense,31.92,19.35,0.06,-0.05,-0.24,-0.42,4,False
3,6,defense,31.28,17.16,-0.33,-0.26,-1.75,-1.65,7,False
3,7,offense,29.87,18.62,-0.23,-0.16,-0.53,-0.2,6,False
3,8,defense,29.14,17.7,-0.17,-0.02,-0.79,0.06,9,False
3,9,offense,28.47,18.52,-0.16,-0.03,-0.81,0.09,8,False
3,10,defense,26.35,17.55,-0.0,-0.36,-0.6,-0.92,11,False
3,11,offense,25.92,18.24,-0.44,-0.38,-1.55,-0.18,10,False
3,12,defense,18.63,9.36,0.25,0.06,0.44,0.16,13,False
3,13,offense,17.78,9.43,0.27,0.05,0.75,0.61,12,True
3,14,defense,38.26,17.7,-0.0,-0.07,0.39,-0.54,1,False
3,15,disc,17.78,9.43,0.27,0.05,0.75,0.61,0,False
4,1,offense,37.39,19.03,0.97,0.01,3.35,-0.79,14,False
4,2,defense,35.96,18.38,0.17,-0.3,0.3,-0.64,3,False
