frame,id,class,x,y,vx,vy,ax,ay,closest,holder
0,1,offense,658.96,796.73,-3186.0,-3851.2,0.0,0.0,9,False
0,2,offense,757.42,772.24,-3660.54,-3733.12,0.0,0.0,7,False
0,3,offense,786.47,756.61,-3800.0,-3657.36,0.0,0.0,11,False
0,4,offense,855.14,834.51,-4130.5,-4033.73,0.0,0.0,10,False
0,5,offense,976.53,770.8,-4714.54,-3726.06,0.0,0.0,12,False
0,6,offense,985.81,648.13,-4759.5,-3133.98,0.0,0.0,13,False
0,7,defense,1212.72,810.83,-5856.92,-3918.79,0.0,0.0,2,False
0,8,defense,1232.03,727.31,-5949.74,-3516.41,0.0,0.0,14,False
0,9,defense,1304.0,861.02,-6296.43,-4161.19,0.0,0.0,1,False
0,10,defense,1313.8,892.27,-6343.1,-4312.08,0.0,0.0,4,False
0,11,defense,1459.84,710.15,-7046.94,-3433.05,0.0,0.0,3,False
0,12,defense,1494.64,770.37,-7214.05,-3723.57,0.0,0.0,5,False
0,13,defense,1521.7,660.01,-7344.44,-3191.04,0.0,0.0,6,False
0,14,offense,308.58,758.7,-1497.18,-3667.06,0.0,0.0,8,False
1,1,offense,21.81,26.5,-2389.92,-2888.45,11941.2,14441.31,9,False
1,2,offense,25.35,25.63,-2745.71,-2800.06,13722.41,13995.89,7,False
1,3,offense,26.46,25.12,-2849.95,-2742.94,14250.86,13716.33,11,False
1,4,offense,28.97,27.81,-3097.37,-3025.62,15496.91,15121.69,10,False
1,5,offense,33.47,25.59,-3534.82,-2794.59,17695.79,13972.09,12,False
1,6,offense,33.77,21.33,-3568.63,-2350.41,17862.97,11753.59,13,False
1,7,defense,41.58,27.04,-4394.46,-2938.98,21936.86,14697.24,2,False
1,8,defense,42.3,24.06,-4463.96,-2637.6,22286.66,13182.26,14,False
1,9,defense,44.94,28.78,-4723.94,-3120.88,23587.39,15604.71,1,False
1,10,defense,45.35,29.88,-4758.66,-3234.3,23766.57,16166.6,4,False
1,11,defense,50.63,23.53,-5286.49,-2574.62,26406.75,12876.38,3,False
1,12,defense,51.97,25.64,-5411.52,-2792.51,27037.85,13965.89,5,False
1,13,defense,52.94,21.76,-5509.43,-2393.0,27525.17,11970.57,6,False
1,14,offense,9.23,25.23,-1123.51,-2749.89,5605.14,13757.47,8,True
1,15,disc,9.23,25.23,-1.23,0.82,0.0,0.0,0,False
2,1,offense,21.75,26.49,-1912.33,-2310.71,7163.96,8666.1,9,False
2,2,offense,25.31,25.62,-2196.73,-2240.2,8234.67,8397.92,7,False
2,3,offense,26.47,25.14,-2279.89,-2194.26,8550.89,8230.18,11,False
2,4,offense,29.04,27.77,-2477.53,-2420.7,9297.65,9073.76,10,False
2,5,offense,33.62,25.58,-2827.06,-2235.67,10616.37,8383.89,12,False
2,6,offense,33.91,21.33,-2854.16,-1880.28,10717.02,7051.92,13,False
2,7,defense,41.33,27.07,-3517.08,-2351.07,13160.67,8818.6,2,False
2,8,defense,42.08,24.02,-3572.54,-2110.21,13371.22,7910.87,14,False
2,9,defense,44.71,28.78,-3780.46,-2496.71,14152.12,9362.52,1,False
2,10,defense,45.18,29.85,-3807.95,-2587.61,14260.76,9700.44,4,False
2,11,defense,50.45,23.54,-4230.27,-2059.53,15843.33,7726.42,3,False
2,12,defense,51.83,25.66,-4330.0,-2233.85,16222.9,8379.92,5,False
2,13,defense,52.81,21.8,-4408.43,-1914.2,16515.03,7181.97,6,False
2,14,offense,9.15,25.29,-899.21,-2199.67,3364.49,8253.31,8,True
2,15,disc,9.15,25.29,-1.42,0.91,-2.92,1.49,0,False
3,1,offense,21.64,26.48,-1912.81,-2310.66,-7.19,0.67,9,False
3,2,offense,25.23,25.56,-2196.87,-2240.37,-2.06,-2.5,7,False
3,3,offense,26.48,25.16,-2279.81,-2194.19,1.13,1.16,11,False
3,4,offense,29.17,27.68,-2477.2,-2420.98,4.96,-4.13,10,False
3,5,offense,33.91,25.57,-2826.25,-2235.63,12.15,0.54,12,False
3,6,offense,34.17,21.35,-2853.42,-1880.25,11.09,0.54,13,False
3,7,defense,40.86,27.1,-3518.58,-2350.94,-22.52,1.91,2,False
3,8,defense,41.64,23.95,-3573.87,-2110.31,-19.91,-1.56,14,False
3,9,defense,44.28,28.79,-3781.81,-2496.71,-20.23,-0.0,1,False
3,10,defense,44.82,29.79,-3808.96,-2587.78,-15.28,-2.54,4,False
3,11,defense,50.11,23.59,-4231.34,-2059.35,-16.08,2.6,3,False
3,12,defense,51.56,25.7,-4330.76,-2233.72,-11.44,1.94,5,False
3,13,defense,52.52,21.87,-4409.27,-1913.99,-12.6,3.1,6,False
3,14,offense,8.98,25.39,-899.52,-2199.5,-4.75,2.6,8,True
3,15,disc,8.98,25.39,-1.46,0.9,-0.48,-0.15,0,False
4,1,offense,21.51,26.49,-1.88,0.1,28663.85,34661.5,9,False
4,2,offense,25.18,25.51,-0.8,-0.72,32941.03,33594.75,7,False
4,3,offense,26.51,25.19,0.26,0.36,34201.06,32918.19,11,False
4,4,offense,29.29,27.61,1.68,-1.21,37183.27,36296.58,10,False
4,5,offense,34.17,25.58,3.65,0.05,42448.57,33535.23,12,False
4,6,offense,34.42,21.37,3.37,0.22,42851.88,28206.95,13,False
4,7,defense,40.36,27.13,-6.67,0.53,52678.6,35272.09,2,False
4,8,defense,41.18,23.9,-6.02,-0.69,53517.8,31644.33,14,False
4,9,defense,43.85,28.78,-5.99,0.06,56637.27,37451.62,1,False
4,10,defense,44.49,29.73,-4.65,-0.85,57064.72,38803.92,4,False
4,11,defense,49.75,23.64,-4.74,0.69,63399.03,30900.69,3,False
4,12,defense,51.3,25.76,-3.46,0.59,64909.53,33514.53,5,False
4,13,defense,52.22,21.94,-3.85,0.98,66081.18,28724.52,6,False
4,14,offense,8.85,25.47,-1.73,1.04,13466.86,33008.12,8,True
4,15,disc,8.85,25.47,-1.73,1.04,-4.14,2.08,0,False
5,1,offense,21.35,26.51,-2.19,0.24,-4.67,2.06,9,False
5,2,offense,25.13,25.45,-0.85,-0.83,-0.66,-1.67,7,False
5,3,offense,26.53,25.21,0.25,0.41,-0.13,0.71,11,False
5,4,offense,29.4,27.52,1.9,-1.38,3.31,-2.57,10,False
5,5,offense,34.44,25.59,3.88,0.12,3.39,1.02,12,False
5,6,offense,34.66,21.38,3.66,0.21,4.35,-0.13,13,False
5,7,defense,39.86,27.18,-7.39,0.59,-10.71,0.85,2,False
5,8,defense,40.74,23.87,-6.66,-0.64,-9.57,0.71,14,False
5,9,defense,43.4,28.78,-6.67,0.1,-10.12,0.46,1,False
5,10,defense,44.15,29.68,-5.2,-0.99,-8.3,-2.13,4,False
5,11,defense,49.39,23.7,-5.22,0.92,-7.32,3.39,3,False
5,12,defense,51.05,25.8,-3.72,0.67,-3.88,1.33,5,False
5,13,defense,51.94,22.01,-4.36,1.05,-7.61,1.19,6,False
5,14,offense,8.74,25.53,-1.69,1.0,0.62,-0.67,8,True
5,15,disc,8.74,25.53,-1.69,1.0,0.62,-0.67,0,False
6,1,offense,21.18,26.53,-2.39,0.45,-2.89,3.11,9,False
6,2,offense,25.09,25.39,-0.81,-0.81,0.53,0.23,7,False
6,3,offense,26.54,25.24,0.23,0.45,-0.35,0.69,11,False
6,4,offense,29.53,27.41,1.9,-1.39,-0.1,-0.18,10,False
6,5,offense,34.69,25.61,3.69,0.16,-2.85,0.55,12,False
6,6,offense,34.89,21.4,3.59,0.18,-1.08,-0.39,13,False
6,7,defense,39.36,27.22,-7.49,0.66,-1.5,1.06,2,False
6,8,defense,40.3,23.83,-6.6,-0.5,0.83,2.08,14,False
6,9,defense,42.95,28.8,-6.78,0.11,-1.64,0.21,1,False
6,10,defense,43.8,29.6,-5.16,-0.99,0.62,0.02,4,False
6,11,defense,49.05,23.76,-5.26,1.01,-0.59,1.46,3,False
6,12,defense,50.82,25.84,-3.61,0.61,1.6,-0.91,5,False
6,13,defense,51.66,22.09,-4.33,1.06,0.52,0.01,6,False
6,14,offense,8.65,25.58,-1.33,0.8,5.47,-3.06,8,True
6,15,disc,8.65,25.58,-1.33,0.8,5.47,-3.06,0,False
7,1,offense,21.02,26.57,-2.51,0.55,-1.83,1.59,9,False
7,2,offense,25.03,25.34,-0.87,-0.8,-0.93,0.16,7,False
7,3,offense,26.55,25.27,0.18,0.5,-0.69,0.63,11,False
7,4,offense,29.67,27.31,1.87,-1.43,-0.41,-0.66,10,False
7,5,offense,34.91,25.62,3.54,0.15,-2.19,-0.08,12,False
7,6,offense,35.13,21.4,3.56,0.2,-0.36,0.31,13,False
7,7,defense,38.87,27.26,-7.45,0.74,0.56,1.21,2,False
7,8,defense,39.86,23.81,-6.53,-0.49,1.09,0.24,14,False
7,9,defense,42.49,28.81,-6.81,0.17,-0.53,0.83,1,False
7,10,defense,43.45,29.52,-5.17,-1.02,-0.11,-0.53,4,False
7,11,defense,48.71,23.85,-5.37,1.03,-1.52,0.27,3,False
7,12,defense,50.59,25.88,-3.54,0.55,1.05,-1.02,5,False
7,13,defense,51.36,22.15,-4.27,1.13,0.92,1.06,6,False
7,14,offense,8.58,25.62,-1.0,0.64,4.93,-2.26,8,True
7,15,disc,8.58,25.62,-1.0,0.64,4.93,-2.26,0,False
8,1,offense,20.85,26.63,-2.51,0.69,-0.08,2.04,9,False
8,2,offense,24.96,25.29,-0.98,-0.76,-1.54,0.71,7,False
8,3,offense,26.56,25.31,0.14,0.56,-0.65,0.94,11,False
8,4,offense,29.8,27.22,1.86,-1.37,-0.17,1.01,10,False
8,5,offense,35.14,25.63,3.35,0.12,-2.83,-0.51,12,False
8,6,offense,35.37,21.41,3.5,0.21,-0.89,0.1,13,False
8,7,defense,38.36,27.32,-7.45,0.85,0.07,1.69,2,False
8,8,defense,39.44,23.78,-6.5,-0.47,0.35,0.16,14,False
8,9,defense,42.02,28.82,-6.77,0.27,0.6,1.62,1,False
8,10,defense,43.1,29.46,-5.09,-1.05,1.24,-0.42,4,False
8,11,defense,48.35,23.92,-5.5,1.01,-2.0,-0.35,3,False
8,12,defense,50.36,25.91,-3.51,0.56,0.38,0.25,5,False
8,13,defense,51.08,22.23,-4.34,1.2,-1.08,1.1,6,False
8,14,offense,8.54,25.66,-0.73,0.58,3.98,-1.01,8,True
