frame,id,class,x,y,vx,vy,ax,ay,closest,holder
1,1,defense,77.01,28.47,-0.15,0.02,0.0,0.0,14,False
1,2,defense,74.9,29.35,0.22,0.07,0.0,0.0,4,False
1,3,defense,74.02,28.64,0.07,0.19,0.0,0.0,5,False
1,4,offense,75.39,27.4,0.13,0.16,0.0,0.0,2,False
1,5,offense,73.32,27.05,0.07,-0.05,0.0,0.0,3,False
1,6,defense,71.48,27.51,-0.01,-0.14,0.0,0.0,7,False
1,7,offense,71.2,25.71,-0.13,-0.15,0.0,0.0,6,False
1,8,defense,68.6,27.03,0.04,0.12,0.0,0.0,11,False
1,9,defense,68.18,27.94,-0.62,0.06,0.0,0.0,10,False
1,10,offense,66.35,26.8,-0.24,-0.06,0.0,0.0,9,False
1,11,offense,67.92,25.53,-0.14,-0.04,0.0,0.0,8,False
1,12,defense,59.06,30.06,-0.23,-0.2,0.0,0.0,13,False
1,13,offense,58.48,30.8,-0.03,-0.11,0.0,0.0,12,True
1,14,offense,77.26,27.2,-0.11,0.07,0.0,0.0,1,False
1,15,disc,58.48,30.8,-0.03,-0.11,0.0,0.0,0,False
2,1,defense,76.99,28.47,-0.2,0.05,-0.74,0.57,14,False
2,2,defense,74.92,29.35,0.35,0.08,1.96,0.24,4,False
2,3,defense,74.03,28.67,0.09,0.23,0.24,0.65,5,False
2,4,offense,75.4,27.41,0.2,0.26,0.95,1.54,2,False
2,5,offense,73.33,27.05,0.09,-0.07,0.38,-0.32,3,False
2,6,defense,71.48,27.5,-0.02,-0.18,-0.07,-0.64,7,False
2,7,offense,71.18,25.69,-0.21,-0.21,-1.19,-1.0,6,False
2,8,defense,68.6,27.03,0.06,0.1,0.39,-0.3,11,False
2,9,defense,68.11,27.95,-1.05,0.06,-6.44,0.09,10,False
2,10,offense,66.33,26.79,-0.3,-0.11,-0.87,-0.67,9,False
2,11,offense,67.91,25.53,-0.14,-0.08,-0.09,-0.58,8,False
2,12,defense,59.03,30.04,-0.31,-0.28,-1.3,-1.25,13,False
2,13,offense,58.48,30.78,0.01,-0.17,0.68,-0.86,12,True
2,14,offense,77.25,27.21,-0.19,0.1,-1.29,0.48,1,False
2,15,disc,58.48,30.78,0.01,-0.17,0.68,-0.86,0,False
3,1,defense,76.97,28.47,-0.19,0.1,0.25,0.65,14,False
3,2,defense,74.94,29.36,0.41,0.11,0.97,0.38,4,False
3,3,defense,74.04,28.68,0.09,0.28,0.02,0.75,5,False
3,4,offense,75.42,27.43,0.28,0.32,1.27,0.97,2,False
3,5,offense,73.34,27.04,0.14,-0.08,0.8,-0.27,3,False
3,6,defense,71.48,27.48,-0.02,-0.17,0.01,0.08,7,False
3,7,offense,71.18,25.68,-0.24,-0.24,-0.53,-0.44,6,False
3,8,defense,68.6,27.05,0.12,0.13,0.88,0.33,11,False
3,9,defense,68.06,27.95,-1.25,0.08,-3.09,0.21,10,False
3,10,offense,66.3,26.79,-0.34,-0.1,-0.57,0.03,9,False
3,11,offense,67.9,25.52,-0.17,-0.06,-0.41,0.26,8,False
3,12,defense,59.01,30.02,-0.31,-0.33,0.11,-0.73,13,False
3,13,offense,58.47,30.78,0.03,-0.1,0.24,0.98,12,True
3,14,offense,77.24,27.22,-0.2,0.16,-0.1,0.83,1,False
3,15,disc,58.47,30.78,0.03,-0.1,0.24,0.98,0,False
