frame,id,class,x,y,vx,vy,ax,ay,closest,holder
1,1,defense,31.49,28.12,0.05,0.22,0.0,0.0,14,False
1,2,defense,32.84,27.66,-0.02,0.04,0.0,0.0,3,False
1,3,offense,32.64,26.65,0.0,-0.08,0.0,0.0,2,False
1,4,offense,36.6,28.09,-0.3,-0.16,0.0,0.0,5,False
1,5,defense,37.91,29.46,-0.06,0.03,0.0,0.0,4,False
1,6,offense,38.84,27.07,0.21,0.06,0.0,0.0,9,False
1,7,offense,39.48,27.47,0.3,0.15,0.0,0.0,8,False
1,8,defense,40.42,27.83,0.29,0.04,0.0,0.0,7,False
1,9,defense,39.76,28.59,0.1,-0.15,0.0,0.0,6,False
1,10,defense,22.25,36.96,-0.07,0.02,0.0,0.0,11,False
1,11,offense,22.0,37.62,-0.22,0.08,0.0,0.0,10,True
1,12,offense,36.99,26.44,-0.12,0.06,0.0,0.0,13,False
1,13,defense,36.92,27.64,0.37,-0.15,0.0,0.0,12,False
1,14,offense,30.52,27.31,0.03,0.05,0.0,0.0,1,False
1,15,disc,22.0,37.62,-0.22,0.08,0.0,0.0,0,False
2,1,defense,31.49,28.14,0.06,0.35,0.26,1.96,14,False
2,2,defense,32.83,27.67,-0.09,0.01,-1.1,-0.39,3,False
2,3,offense,32.64,26.62,-0.02,0.08,-0.37,2.31,2,False
2,4,offense,36.58,28.08,-0.42,-0.36,-1.89,-2.99,5,False
2,5,defense,37.9,29.45,-0.09,0.04,-0.41,0.15,4,False
2,6,offense,38.86,27.07,0.39,0.15,2.68,1.33,9,False
2,7,offense,39.5,27.48,0.31,0.14,0.18,-0.05,8,False
2,8,defense,40.46,27.83,0.42,0.06,1.95,0.32,7,False
2,9,defense,39.76,28.57,0.17,-0.23,1.06,-1.17,6,False
2,10,defense,22.24,36.97,-0.08,0.06,-0.14,0.6,11,False
2,11,offense,21.98,37.62,-0.32,0.16,-1.51,1.15,10,True
2,12,offense,36.98,26.45,-0.15,0.03,-0.38,-0.42,13,False
2,13,defense,36.94,27.63,0.57,-0.2,3.05,-0.78,12,False
2,14,offense,30.53,27.32,0.02,0.04,-0.11,-0.02,1,False
2,15,disc,21.98,37.62,-0.32,0.16,-1.51,1.15,0,False
3,1,defense,31.5,28.17,0.03,0.46,-0.49,1.58,14,False
3,2,defense,32.83,27.67,-0.05,-0.02,0.61,-0.54,3,False
3,3,offense,32.64,26.64,-0.04,0.02,-0.25,-0.89,2,False
3,4,offense,36.54,28.06,-0.61,-0.35,-2.82,0.28,5,False
3,5,defense,37.9,29.46,-0.11,0.05,-0.38,0.22,4,False
3,6,offense,38.89,27.08,0.42,0.17,0.48,0.37,9,False
3,7,offense,39.54,27.5,0.44,0.26,1.92,1.85,8,False
3,8,defense,40.48,27.84,0.51,0.07,1.38,0.14,7,False
3,9,defense,39.78,28.56,0.28,-0.18,1.64,0.68,6,False
3,10,defense,22.23,36.96,-0.08,0.02,-0.08,-0.68,11,False
3,11,offense,21.95,37.64,-0.33,0.22,-0.16,1.01,10,True
3,12,offense,36.97,26.46,-0.17,0.05,-0.37,0.23,13,False
3,13,defense,36.99,27.61,0.68,-0.24,1.57,-0.55,12,False
3,14,offense,30.53,27.32,-0.01,0.09,-0.36,0.69,1,False
3,15,disc,21.95,37.64,-0.33,0.22,-0.16,1.01,0,False
4,1,defense,31.51,28.22,0.01,0.67,-0.3,3.28,14,False
4,2,defense,32.81,27.67,-0.03,-0.02,0.34,-0.0,3,False
4,3,offense,32.63,26.67,-0.06,-0.02,-0.32,-0.66,2,False
4,4,offense,36.49,28.0,-0.84,-0.48,-3.44,-1.96,5,False
4,5,defense,37.89,29.47,-0.17,0.07,-0.81,0.33,4,False
4,6,offense,38.95,27.11,0.52,0.24,1.5,0.98,9,False
4,7,offense,39.56,27.51,0.69,0.48,3.72,3.28,8,False
4,8,defense,40.54,27.85,0.73,0.12,3.3,0.81,7,False
4,9,defense,39.8,28.53,0.37,-0.16,1.33,0.33,6,False
