frame,id,class,x,y,vx,vy,ax,ay,closest,holder
1,1,offense,19.16,18.67,0.0,-0.03,0.0,0.0,14,True
1,2,offense,29.84,15.41,0.2,0.04,0.0,0.0,4,False
1,3,offense,32.22,15.08,0.09,-0.04,0.0,0.0,5,False
1,4,defense,30.35,16.44,-0.06,-0.19,0.0,0.0,2,False
1,5,defense,32.75,15.98,0.04,-0.23,0.0,0.0,3,False
1,6,offense,33.41,14.64,-0.03,-0.02,0.0,0.0,8,False
1,7,offense,34.84,14.52,0.26,0.02,0.0,0.0,9,False
1,8,defense,33.93,15.78,0.0,0.02,0.0,0.0,6,False
1,9,defense,35.1,16.02,0.03,-0.02,0.0,0.0,7,False
1,10,defense,35.98,17.31,0.34,0.02,0.0,0.0,11,False
1,11,offense,37.27,15.48,0.18,-0.01,0.0,0.0,10,False
1,12,offense,39.63,15.48,-0.06,0.0,0.0,0.0,13,False
1,13,defense,40.6,16.48,-0.11,-0.01,0.0,0.0,12,False
1,14,defense,20.41,18.29,-0.11,-0.02,0.0,0.0,1,False
1,15,disc,19.16,18.67,0.0,-0.03,0.0,0.0,0,False
2,1,offense,19.16,18.67,0.01,-0.05,0.13,-0.31,14,True
2,2,offense,29.86,15.42,0.24,0.07,0.66,0.54,4,False
2,3,offense,32.23,15.07,0.13,-0.02,0.5,0.35,5,False
2,4,defense,30.35,16.41,-0.07,-0.21,-0.23,-0.39,2,False
2,5,defense,32.76,15.95,0.08,-0.26,0.64,-0.39,3,False
2,6,offense,33.41,14.64,-0.06,-0.04,-0.49,-0.25,8,False
2,7,offense,34.87,14.52,0.31,-0.03,0.84,-0.8,9,False
2,8,defense,33.93,15.78,0.01,0.07,0.15,0.76,6,False
2,9,defense,35.11,16.01,0.04,-0.0,0.13,0.23,7,False
2,10,defense,36.02,17.31,0.56,0.02,3.2,0.07,11,False
2,11,offense,37.29,15.48,0.36,-0.02,2.69,-0.11,10,False
2,12,offense,39.62,15.48,-0.1,0.01,-0.66,0.06,13,False
2,13,defense,40.59,16.48,-0.15,-0.01,-0.66,0.03,12,False
2,14,defense,20.4,18.29,-0.16,-0.03,-0.86,-0.2,1,False
2,15,disc,19.16,18.67,0.01,-0.05,0.13,-0.31,0,False
3,1,offense,19.16,18.67,0.03,-0.04,0.25,0.12,14,True
3,2,offense,29.88,15.42,0.3,0.05,0.86,-0.25,4,False
3,3,offense,32.24,15.07,0.16,-0.04,0.56,-0.31,5,False
3,4,defense,30.34,16.4,-0.08,-0.23,-0.15,-0.18,2,False
3,5,defense,32.76,15.93,0.08,-0.31,0.03,-0.7,3,False
3,6,offense,33.41,14.63,-0.01,-0.03,0.8,0.09,8,False
3,7,offense,34.89,14.52,0.35,-0.01,0.48,0.39,9,False
3,8,defense,33.93,15.79,-0.02,0.17,-0.56,1.39,6,False
3,9,defense,35.11,16.02,0.13,0.04,1.3,0.62,7,False
3,10,defense,36.05,17.31,0.65,0.04,1.38,0.21,11,False
3,11,offense,37.3,15.48,0.43,-0.04,0.99,-0.31,10,False
3,12,offense,39.62,15.48,-0.08,0.0,0.27,-0.03,13,False
3,13,defense,40.58,16.48,-0.15,-0.01,0.09,0.01,12,False
3,14,defense,20.39,18.29,-0.16,-0.03,0.12,0.08,1,False
3,15,disc,19.16,18.67,0.03,-0.04,0.25,0.12,0,False
4,1,offense,19.16,18.66,0.04,-0.04,0.28,-0.02,14,True
4,2,offense,29.91,15.43,0.4,0.05,1.58,-0.04,4,False
4,3,offense,32.25,15.07,0.22,-0.06,0.93,-0.35,5,False
4,4,defense,30.33,16.38,-0.08,-0.25,-0.04,-0.34,2,False
4,5,defense,32.78,15.91,0.13,-0.41,0.6,-1.49,3,False
4,6,offense,33.4,14.63,0.06,-0.06,1.09,-0.36,8,False
4,7,offense,34.92,14.51,0.42,0.04,1.1,0.78,9,False
4,8,defense,33.93,15.8,-0.06,0.27,-0.52,1.62,6,False
4,9,defense,35.12,16.02,0.28,0.08,2.24,0.61,7,False
4,10,defense,36.13,17.31,0.78,0.05,1.91,0.29,11,False
4,11,offense,37.36,15.48,0.57,-0.06,2.07,-0.37,10,False
4,12,offense,39.6,15.48,-0.09,0.0,-0.04,-0.01,13,False
4,13,defense,40.56,16.48,-0.17,-0.01,-0.36,-0.01,12,False
4,14,defense,20.37,18.28,-0.16,-0.03,-0.05,-0.02,1,False
4,15,disc,19.16,18.66,0.04,-0.04,0.28,-0.02,0,False
5,1,offense,19.17,18.66,0.06,-0.03,0.26,0.13,14,True
5,2,offense,29.94,15.43,0.42,0.04,0.18,-0.24,4,False
5,3,offense,32.27,15.07,0.23,-0.05,0.08,0.19,5,False
5,4,defense,30.32,16.37,-0.01,-0.14,1.08,1.55,2,False
5,5,defense,32.78,15.88,0.2,-0.34,1.18,0.99,3,False
