frame,id,class,x,y,vx,vy,ax,ay,closest,holder
0,1,defense,1774.9,485.83,-8561.74,-2350.5,0.0,0.0,2,False
0,2,offense,1737.86,511.77,-8383.42,-2475.45,0.0,0.0,1,False
0,3,defense,1694.18,534.25,-8173.06,-2583.65,0.0,0.0,4,False
0,4,offense,1671.28,567.95,-8062.61,-2746.0,0.0,0.0,3,False
0,5,defense,1615.67,545.33,-7794.88,-2636.83,0.0,0.0,6,False
0,6,offense,1587.98,570.72,-7661.47,-2759.16,0.0,0.0,5,False
0,7,offense,1557.22,584.56,-7513.71,-2825.89,0.0,0.0,8,False
0,8,defense,1561.91,560.51,-7536.26,-2709.97,0.0,0.0,7,False
0,9,defense,1542.26,541.49,-7441.75,-2618.09,0.0,0.0,10,False
0,10,offense,1526.18,581.51,-7364.21,-2811.2,0.0,0.0,9,False
0,11,offense,1413.1,558.04,-6819.35,-2697.78,0.0,0.0,12,False
0,12,defense,1412.7,521.11,-6817.57,-2519.57,0.0,0.0,11,False
0,13,defense,1163.83,324.45,-5619.45,-1570.05,0.0,0.0,14,False
0,14,offense,1139.93,328.59,-5504.0,-1589.96,0.0,0.0,13,False
1,1,defense,62.57,15.73,-6421.49,-1762.9,32103.7,8814.13,2,False
1,2,offense,61.21,16.67,-6287.75,-1856.56,31435.03,9283.36,1,False
1,3,defense,59.6,17.51,-6130.04,-1937.66,30645.31,9689.78,4,False
1,4,offense,58.77,18.73,-6047.16,-2059.33,30231.82,10300.06,3,False
1,5,defense,56.71,17.95,-5846.34,-1977.58,29228.08,9888.83,6,False
1,6,offense,55.71,18.88,-5746.26,-2069.25,28728.16,10348.53,5,False
1,7,offense,54.54,19.38,-5635.7,-2119.42,28170.19,10596.99,8,False
1,8,defense,54.7,18.52,-5652.51,-2032.43,28256.28,10163.11,7,False
1,9,defense,53.97,17.87,-5581.6,-1963.48,27902.14,9819.22,10,False
1,10,offense,53.4,19.27,-5523.6,-2108.37,27609.15,10542.46,9,False
1,11,offense,49.25,18.5,-5114.65,-2023.4,25570.49,10115.85,12,False
1,12,defense,49.2,17.2,-5113.28,-1889.72,25564.31,9447.66,11,False
1,13,defense,39.96,10.42,-4214.67,-1177.39,21071.72,5889.96,14,False
1,14,offense,39.12,10.58,-4127.93,-1192.4,20641.11,5963.45,13,True
1,15,disc,39.12,10.58,0.15,0.16,0.0,0.0,0,False
2,1,defense,62.56,15.73,-5137.38,-1410.4,19261.75,5287.46,2,False
2,2,offense,61.17,16.68,-5030.35,-1485.25,18860.98,5569.71,1,False
2,3,defense,59.57,17.52,-4904.3,-1550.06,18386.18,5814.07,4,False
2,4,offense,58.76,18.75,-4837.94,-1647.36,18138.34,6179.49,3,False
2,5,defense,56.69,17.96,-4677.21,-1582.01,17537.06,5933.56,6,False
2,6,offense,55.69,18.89,-4597.16,-1655.31,17236.4,6209.16,5,False
2,7,offense,54.48,19.38,-4508.83,-1695.54,16903.03,6358.19,8,False
2,8,defense,54.66,18.52,-4522.25,-1625.91,16953.76,6097.74,7,False
2,9,defense,53.92,17.88,-4465.5,-1570.67,16741.56,5892.07,10,False
2,10,offense,53.33,19.27,-4419.2,-1686.69,16566.0,6325.15,9,False
2,11,offense,49.23,18.49,-4091.85,-1618.75,15342.06,6069.72,12,False
2,12,defense,49.19,17.2,-4090.68,-1511.83,15339.03,5668.45,11,False
2,13,defense,39.95,10.44,-3371.8,-941.77,12643.06,3534.28,14,False
2,14,offense,39.13,10.6,-3302.3,-953.88,12384.44,3577.76,13,True
2,15,disc,39.13,10.6,0.17,0.16,0.26,0.1,0,False
3,1,defense,62.51,15.72,-5137.6,-1410.48,-3.29,-1.24,2,False
3,2,offense,61.12,16.69,-5030.53,-1485.29,-2.61,-0.54,1,False
3,3,defense,59.51,17.54,-4904.59,-1549.98,-4.35,1.18,4,False
3,4,offense,58.71,18.8,-4838.13,-1647.3,-2.86,0.89,3,False
3,5,defense,56.64,17.98,-4677.39,-1581.92,-2.76,1.36,6,False
3,6,offense,55.65,18.92,-4597.32,-1655.26,-2.4,0.68,5,False
3,7,offense,54.36,19.38,-4509.04,-1695.54,-3.13,0.1,8,False
3,8,defense,54.58,18.53,-4522.51,-1625.89,-3.81,0.31,7,False
3,9,defense,53.84,17.9,-4465.73,-1570.57,-3.43,1.52,10,False
3,10,offense,53.22,19.28,-4419.46,-1686.66,-4.01,0.52,9,False
3,11,offense,49.19,18.47,-4092.01,-1618.78,-2.52,-0.5,12,False
3,12,defense,49.16,17.18,-4090.74,-1511.87,-0.87,-0.61,11,False
3,13,defense,39.92,10.48,-3371.86,-941.69,-0.93,1.26,14,False
3,14,offense,39.15,10.62,-3302.2,-953.84,1.47,0.6,13,True
3,15,disc,39.15,10.62,0.23,0.17,0.96,0.11,0,False
4,1,defense,62.45,15.69,-0.88,-0.27,77050.79,21153.1,2,False
4,2,offense,61.07,16.69,-0.82,0.01,75445.63,22279.48,1,False
