frame,id,class,x,y,vx,vy,ax,ay,closest,holder
0,1,defense,1355.65,910.02,-6540.92,-4520.29,0.0,0.0,2,False
0,2,offense,1372.09,884.83,-6626.49,-4390.17,0.0,0.0,1,False
0,3,defense,1437.48,842.54,-6965.07,-4171.27,0.0,0.0,13,False
0,4,offense,1874.05,1066.58,-9227.92,-5331.85,0.0,0.0,5,False
0,5,defense,1853.46,1056.51,-9121.15,-5279.67,0.0,0.0,4,False
0,6,defense,1611.64,855.3,-7867.89,-4237.47,0.0,0.0,7,False
0,7,offense,1615.77,827.03,-7889.02,-4090.95,0.0,0.0,6,False
0,8,offense,1571.68,806.98,-7660.69,-3987.29,0.0,0.0,9,False
0,9,defense,1559.89,859.51,-7599.57,-4258.76,0.0,0.0,8,False
0,10,offense,1520.28,811.89,-7393.95,-4012.53,0.0,0.0,12,False
0,11,offense,1480.64,807.24,-7188.61,-3988.4,0.0,0.0,14,False
0,12,defense,1529.27,858.34,-7440.74,-4253.07,0.0,0.0,10,False
0,13,offense,1452.45,820.09,-7042.44,-4055.07,0.0,0.0,3,False
0,14,defense,1496.57,848.5,-7271.26,-4201.96,0.0,0.0,11,False
1,1,defense,47.47,5.95,-4905.74,-3390.18,24527.65,16951.6,2,False
1,2,offense,46.85,6.82,-4970.13,-3292.73,24845.39,16461.61,1,False
1,3,defense,44.46,8.3,-5223.82,-3128.54,26118.61,15640.95,13,False
1,4,offense,28.46,0.21,-6920.99,-3998.92,34603.95,19994.07,5,True
1,5,defense,29.23,0.58,-6840.88,-3959.75,34204.14,19798.72,4,False
1,6,defense,38.07,7.8,-5901.09,-3178.07,29502.12,15890.95,7,False
1,7,offense,37.93,8.83,-5916.77,-3068.06,29583.74,15343.32,6,False
1,8,offense,39.55,9.52,-5745.51,-2990.43,28727.62,14952.91,9,False
1,9,defense,39.98,7.72,-5699.7,-3193.78,28498.06,15974.67,8,False
1,10,offense,41.46,9.38,-5545.31,-3009.3,27729.62,15048.48,12,False
1,11,offense,42.9,9.55,-5391.33,-2991.19,26959.21,14958.03,14,False
1,12,defense,41.12,7.72,-5580.49,-3189.76,27903.73,15949.68,10,False
1,13,offense,43.94,9.08,-5281.67,-3041.36,26411.56,15205.75,3,False
1,14,defense,42.3,8.08,-5453.41,-3151.32,27267.78,15759.64,11,False
1,15,disc,28.46,0.21,-0.06,-0.03,0.0,0.0,0,False
2,1,defense,47.46,5.96,-3924.63,-2712.11,14716.69,10171.0,2,False
2,2,offense,46.79,6.79,-3976.3,-2634.27,14907.44,9876.91,1,False
2,3,defense,44.47,8.29,-4179.06,-2502.91,15671.46,9384.48,13,False
2,4,offense,28.46,0.21,-5536.79,-3199.17,20763.0,11996.22,5,True
2,5,defense,29.23,0.58,-5472.62,-3167.82,20523.88,11878.9,4,False
2,6,defense,38.06,7.8,-4720.95,-2542.44,17702.01,9534.44,7,False
2,7,offense,37.96,8.84,-4733.41,-2454.31,17750.43,9206.37,6,False
2,8,offense,39.54,9.52,-4596.42,-2392.33,17236.28,8971.56,9,False
2,9,defense,39.98,7.76,-4559.76,-2554.86,17099.05,9583.91,8,False
2,10,offense,41.49,9.39,-4436.1,-2407.41,16638.02,9028.23,12,False
2,11,offense,42.91,9.56,-4312.97,-2392.87,16175.35,8974.86,14,False
2,12,defense,41.12,7.73,-4464.35,-2551.78,16742.11,9569.65,10,False
2,13,offense,43.96,9.08,-4225.22,-2433.11,15846.72,9123.64,3,False
2,14,defense,42.31,8.11,-4362.68,-2520.93,16360.87,9455.83,11,False
2,15,disc,28.46,0.21,-0.04,-0.07,0.27,-0.53,0,False
3,1,defense,47.45,5.97,-3924.68,-2712.09,-0.71,0.39,2,False
3,2,offense,46.72,6.76,-3976.43,-2634.34,-2.05,-1.07,1,False
3,3,defense,44.46,8.27,-4179.05,-2503.03,0.18,-1.8,13,False
3,4,offense,28.45,0.2,-5536.78,-3199.16,0.1,0.1,5,True
3,5,defense,29.23,0.58,-5472.54,-3167.83,1.18,-0.06,4,False
3,6,defense,38.01,7.81,-4721.04,-2542.42,-1.27,0.26,7,False
3,7,offense,37.96,8.88,-4733.41,-2454.18,-0.01,1.88,6,False
3,8,offense,39.54,9.53,-4596.46,-2392.33,-0.59,-0.06,9,False
3,9,defense,39.97,7.84,-4559.72,-2554.78,0.73,1.18,8,False
3,10,offense,41.53,9.41,-4435.97,-2407.44,2.03,-0.39,12,False
3,11,offense,42.95,9.59,-4312.9,-2392.79,1.16,1.22,14,False
3,12,defense,41.14,7.74,-4464.29,-2551.77,0.87,0.15,10,False
3,13,offense,44.0,9.06,-4225.13,-2433.12,1.46,-0.18,3,False
3,14,defense,42.32,8.15,-4362.62,-2520.81,0.88,1.8,11,False
3,15,disc,28.45,0.2,-0.03,-0.05,0.23,0.31,0,False
4,1,defense,47.44,5.98,-0.22,0.12,58866.91,40683.06,2,False
4,2,offense,46.66,6.74,-0.67,-0.34,59636.46,39510.03,1,False
4,3,defense,44.46,8.24,0.02,-0.37,62686.04,37539.85,13,False
4,4,offense,28.45,0.19,-0.01,-0.04,83051.55,47986.84,5,True
4,5,defense,29.26,0.57,0.25,-0.05,82091.88,47516.68,4,False
4,6,defense,37.99,7.82,-0.42,0.06,70809.24,38137.22,7,False
4,7,offense,37.96,8.93,0.09,0.49,71002.48,36820.13,6,False
4,8,offense,39.54,9.54,-0.07,0.05,68945.9,35885.64,9,False
4,9,defense,39.97,7.89,0.12,0.66,68397.46,38331.54,8,False
4,10,offense,41.58,9.42,0.61,0.08,66548.68,36112.77,12,False
4,11,offense,42.98,9.62,0.34,0.38,64698.58,35897.48,14,False
4,12,defense,41.15,7.75,0.26,0.09,66968.28,38277.97,10,False
4,13,offense,44.04,9.05,0.45,-0.1,63383.63,36495.36,3,False
4,14,defense,42.34,8.19,0.21,0.59,65442.56,37820.98,11,False
4,15,disc,28.45,0.19,-0.01,-0.04,0.23,0.15,0,False
5,1,defense,47.42,5.99,-0.29,0.12,-1.08,-0.01,2,False
5,2,offense,46.61,6.71,-0.23,-0.25,6.66,1.39,1,False
5,3,defense,44.46,8.2,0.0,-0.4,-0.25,-0.45,13,False
5,4,offense,28.45,0.19,-0.01,-0.02,0.05,0.22,5,True
5,5,defense,29.28,0.57,0.32,-0.09,1.04,-0.64,4,False
5,6,defense,37.96,7.82,-0.44,0.09,-0.26,0.52,7,False
5,7,offense,37.96,8.97,-0.08,0.58,-2.48,1.34,6,False
5,8,offense,39.52,9.54,-0.06,0.01,0.17,-0.54,9,False
5,9,defense,39.99,7.92,0.22,0.61,1.55,-0.65,8,False
5,10,offense,41.62,9.41,0.58,-0.0,-0.52,-1.17,12,False
5,11,offense,43.0,9.64,0.38,0.4,0.51,0.4,14,False
5,12,defense,41.17,7.75,0.33,0.12,1.13,0.51,10,False
5,13,offense,44.08,9.05,0.44,-0.1,-0.09,-0.02,3,False
5,14,defense,42.36,8.23,0.2,0.53,-0.26,-0.88,11,False
5,15,disc,28.45,0.19,-0.01,-0.02,0.05,0.22,0,False
6,1,defense,47.4,5.99,-0.37,0.09,-1.16,-0.45,2,False
6,2,offense,46.62,6.7,0.44,-0.18,9.99,0.97,1,False
6,3,defense,44.47,8.17,0.04,-0.35,0.55,0.68,13,False
6,4,offense,28.46,0.2,0.03,-0.01,0.6,0.28,5,True
6,5,defense,29.31,0.56,0.42,-0.12,1.55,-0.36,4,False
6,6,defense,37.93,7.82,-0.32,0.13,1.73,0.51,7,False
6,7,offense,37.96,8.99,-0.07,0.56,0.15,-0.41,6,False
6,8,offense,39.52,9.53,-0.08,-0.08,-0.29,-1.38,9,False
6,9,defense,40.02,7.94,0.33,0.45,1.75,-2.52,8,False
6,10,offense,41.66,9.4,0.52,-0.18,-0.78,-2.68,12,False
6,11,offense,43.02,9.67,0.36,0.38,-0.31,-0.4,14,False
6,12,defense,41.2,7.75,0.41,0.15,1.16,0.41,10,False
6,13,offense,44.09,9.05,0.37,-0.07,-1.11,0.41,3,False
6,14,defense,42.38,8.27,0.19,0.44,-0.15,-1.32,11,False
6,15,disc,28.46,0.2,0.03,-0.01,0.6,0.28,0,False
7,1,defense,47.37,6.0,-0.49,0.02,-1.83,-0.96,2,False
7,2,offense,46.72,6.71,1.23,-0.15,11.83,0.51,1,False
7,3,defense,44.47,8.16,0.04,-0.33,-0.05,0.44,13,False
7,4,offense,28.46,0.2,0.01,0.05,-0.25,0.85,5,True
7,5,defense,29.34,0.55,0.29,-0.1,-2.01,0.27,4,False
7,6,defense,37.91,7.84,-0.27,0.19,0.75,0.98,7,False
7,7,offense,37.93,9.03,-0.09,0.49,-0.36,-1.05,6,False
7,8,offense,39.52,9.53,-0.06,-0.13,0.34,-0.77,9,False
7,9,defense,40.05,7.97,0.45,0.32,1.71,-1.91,8,False
