frame,id,class,x,y,vx,vy,ax,ay,closest,holder
1,1,offense,53.31,22.13,-0.17,-0.24,0.0,0.0,14,False
1,2,defense,51.38,21.84,-0.09,-0.28,0.0,0.0,3,False
1,3,offense,51.71,19.87,0.04,-0.28,0.0,0.0,2,False
1,4,defense,47.96,20.23,-0.09,-0.12,0.0,0.0,6,False
1,5,defense,46.81,21.42,-0.15,0.08,0.0,0.0,7,False
1,6,offense,46.84,19.22,-0.13,-0.06,0.0,0.0,4,False
1,7,offense,46.19,18.87,-0.13,-0.11,0.0,0.0,5,False
1,8,defense,44.35,19.19,0.09,-0.1,0.0,0.0,9,False
1,9,offense,44.26,18.02,0.04,-0.11,0.0,0.0,8,False
1,10,defense,43.1,19.72,0.1,-0.01,0.0,0.0,11,False
1,11,offense,42.51,18.45,0.12,-0.08,0.0,0.0,10,False
1,12,defense,33.43,21.72,0.03,0.0,0.0,0.0,13,False
1,13,offense,32.55,22.47,0.04,-0.07,0.0,0.0,12,True
1,14,defense,54.85,25.23,-0.24,-0.54,0.0,0.0,1,False
1,15,disc,32.55,22.47,0.04,-0.07,0.0,0.0,0,False
2,1,offense,53.29,22.11,-0.25,-0.36,-1.2,-1.78,14,False
2,2,defense,51.38,21.82,-0.14,-0.35,-0.76,-1.12,3,False
2,3,offense,51.72,19.84,0.05,-0.37,0.1,-1.32,2,False
2,4,defense,47.96,20.22,-0.13,-0.17,-0.53,-0.81,6,False
2,5,defense,46.79,21.43,-0.21,0.13,-0.82,0.78,7,False
2,6,offense,46.83,19.21,-0.19,-0.09,-0.79,-0.43,4,False
2,7,offense,46.18,18.86,-0.17,-0.13,-0.66,-0.21,5,False
2,8,defense,44.35,19.19,0.16,-0.08,1.09,0.42,9,False
2,9,offense,44.26,18.0,0.07,-0.07,0.46,0.55,8,False
2,10,defense,43.11,19.72,0.14,-0.01,0.54,-0.12,11,False
2,11,offense,42.51,18.44,0.18,-0.15,0.89,-0.93,10,False
2,12,defense,33.44,21.72,0.07,0.0,0.59,0.01,13,False
2,13,offense,32.55,22.46,0.05,-0.05,0.22,0.26,12,True
2,14,defense,54.83,25.18,-0.33,-0.69,-1.34,-2.21,1,False
2,15,disc,32.55,22.46,0.05,-0.05,0.22,0.26,0,False
3,1,offense,53.28,22.08,-0.35,-0.44,-1.5,-1.2,14,False
3,2,defense,51.37,21.79,-0.17,-0.4,-0.54,-0.72,3,False
3,3,offense,51.72,19.81,0.06,-0.47,0.21,-1.45,2,False
3,4,defense,47.95,20.2,-0.2,-0.19,-1.05,-0.29,6,False
