frame,id,class,x,y,vx,vy,ax,ay,closest,holder
0,1,offense,2149.84,998.79,-10663.02,-4978.44,0.0,0.0,14,False
0,2,offense,1995.9,761.84,-9862.91,-3750.74,0.0,0.0,11,False
0,3,offense,1837.54,844.22,-9041.5,-4177.85,0.0,0.0,8,False
0,4,offense,1760.14,875.35,-8640.57,-4338.98,0.0,0.0,9,False
0,5,offense,1694.22,835.05,-8298.45,-4130.98,0.0,0.0,12,False
0,6,offense,1628.45,853.77,-7957.7,-4227.69,0.0,0.0,10,False
0,7,offense,1589.91,811.28,-7757.41,-4008.03,0.0,0.0,13,False
0,8,defense,1391.93,842.35,-6732.87,-4169.24,0.0,0.0,3,False
0,9,defense,1297.87,889.26,-6245.97,-4411.94,0.0,0.0,4,False
0,10,defense,1269.84,855.71,-6100.27,-4238.78,0.0,0.0,6,False
0,11,defense,1360.84,732.62,-6571.72,-3601.34,0.0,0.0,2,False
0,12,defense,1246.21,804.22,-5977.37,-3972.22,0.0,0.0,5,False
0,13,defense,1219.9,763.0,-5840.94,-3758.71,0.0,0.0,7,False
0,14,defense,1340.28,704.6,-6465.21,-3456.45,0.0,0.0,1,False
1,1,offense,17.32,3.16,-7997.76,-3734.3,39978.78,18662.1,14,True
1,2,offense,23.32,11.67,-7397.17,-2812.87,36986.01,14068.02,11,False
1,3,offense,29.18,8.63,-6780.75,-3133.24,33911.27,15669.25,8,False
1,4,offense,32.01,7.52,-6480.19,-3253.99,32405.72,16274.87,9,False
1,5,offense,34.49,8.87,-6223.49,-3098.4,31124.42,15488.72,12,False
1,6,offense,36.89,8.22,-5968.15,-3170.64,29843.23,15855.78,10,False
1,7,offense,38.38,9.69,-5817.6,-3006.13,29097.08,15028.61,13,False
1,8,defense,45.48,8.5,-5050.63,-3126.94,25233.63,15634.51,3,False
1,9,defense,48.84,6.84,-4685.73,-3308.69,23403.67,16548.86,4,False
1,10,defense,49.93,7.96,-4576.26,-3179.11,22860.17,15895.15,6,False
1,11,defense,46.67,12.37,-4930.01,-2701.09,24625.65,13503.69,2,False
1,12,defense,50.85,9.79,-4483.95,-2979.21,22401.28,14895.11,5,False
1,13,defense,51.83,11.24,-4381.71,-2818.86,21888.33,14097.75,7,False
1,14,defense,47.41,13.34,-4850.22,-2592.58,24224.89,12958.11,1,False
