frame,id,class,x,y,vx,vy,ax,ay,closest,holder
1,1,offense,50.21,24.24,-0.02,0.38,0.0,0.0,14,False
1,2,offense,49.37,23.46,-0.0,0.35,0.0,0.0,5,False
1,3,defense,47.99,23.07,0.23,-0.01,0.0,0.0,9,False
1,4,defense,46.28,23.47,0.36,0.09,0.0,0.0,6,False
1,5,defense,48.72,24.72,0.05,0.0,0.0,0.0,2,False
1,6,offense,48.11,24.61,0.13,0.07,0.0,0.0,4,False
1,7,defense,46.0,25.24,-0.39,-0.41,0.0,0.0,8,False
1,8,offense,44.44,24.94,-0.19,0.01,0.0,0.0,7,False
1,9,offense,43.01,25.13,0.1,-0.02,0.0,0.0,3,False
1,10,defense,42.22,24.04,0.04,0.03,0.0,0.0,11,False
1,11,offense,41.32,24.54,0.0,-0.02,0.0,0.0,10,False
1,12,defense,35.28,19.83,-0.06,0.01,0.0,0.0,13,False
1,13,offense,33.55,19.09,0.11,0.01,0.0,0.0,12,True
1,14,defense,50.69,23.0,-0.02,0.01,0.0,0.0,1,False
1,15,disc,33.55,19.09,0.11,0.01,0.0,0.0,0,False
2,1,offense,50.21,24.27,-0.05,0.56,-0.47,2.67,14,False
2,2,offense,49.36,23.5,0.01,0.44,0.12,1.39,5,False
2,3,defense,48.02,23.07,0.32,-0.01,1.37,0.01,9,False
2,4,defense,46.32,23.49,0.52,0.1,2.51,0.02,6,False
2,5,defense,48.72,24.72,0.1,0.01,0.84,0.09,2,False
2,6,offense,48.11,24.62,0.28,0.16,2.25,1.27,4,False
2,7,defense,45.96,25.21,-0.55,-0.61,-2.4,-2.94,8,False
2,8,offense,44.43,24.94,-0.25,-0.0,-0.91,-0.24,7,False
2,9,offense,43.02,25.13,0.17,-0.08,1.06,-0.88,3,False
2,10,defense,42.22,24.04,-0.0,0.01,-0.66,-0.23,11,False
2,11,offense,41.32,24.54,0.04,-0.04,0.61,-0.32,10,False
2,12,defense,35.27,19.84,-0.06,-0.01,0.02,-0.3,13,False
2,13,offense,33.56,19.09,0.14,0.07,0.45,0.77,12,True
2,14,defense,50.69,23.0,-0.04,0.0,-0.29,-0.15,1,False
2,15,disc,33.56,19.09,0.14,0.07,0.45,0.77,0,False
3,1,offense,50.21,24.31,-0.07,0.69,-0.2,2.0,14,False
3,2,offense,49.37,23.53,0.02,0.53,0.27,1.23,5,False
3,3,defense,48.04,23.07,0.31,0.01,-0.16,0.37,9,False
3,4,defense,46.36,23.49,0.6,0.06,1.15,-0.59,6,False
3,5,defense,48.73,24.72,0.1,0.02,0.03,0.16,2,False
3,6,offense,48.13,24.62,0.32,0.2,0.58,0.7,4,False
3,7,defense,45.92,25.16,-0.61,-0.69,-0.86,-1.21,8,False
3,8,offense,44.4,24.94,-0.28,-0.0,-0.36,0.01,7,False
3,9,offense,43.03,25.13,0.22,-0.09,0.79,-0.23,3,False
3,10,defense,42.22,24.04,-0.0,-0.02,0.02,-0.52,11,False
3,11,offense,41.32,24.54,0.06,-0.06,0.36,-0.18,10,False
3,12,defense,35.26,19.84,-0.05,0.0,0.17,0.2,13,False
3,13,offense,33.57,19.1,0.13,0.09,-0.11,0.29,12,True
3,14,defense,50.69,23.01,-0.03,0.08,0.11,1.12,1,False
3,15,disc,33.57,19.1,0.13,0.09,-0.11,0.29,0,False
4,1,offense,50.2,24.39,-0.09,0.92,-0.36,3.36,14,False
4,2,offense,49.37,23.58,0.07,0.7,0.77,2.57,5,False
4,3,defense,48.08,23.07,0.25,0.05,-0.81,0.64,9,False
4,4,defense,46.42,23.5,0.7,0.02,1.45,-0.63,6,False
4,5,defense,48.75,24.72,0.1,0.04,0.02,0.39,2,False
4,6,offense,48.18,24.65,0.4,0.28,1.17,1.13,4,False
4,7,defense,45.85,25.08,-0.81,-0.93,-3.0,-3.68,8,False
4,8,offense,44.37,24.94,-0.35,-0.0,-1.12,0.0,7,False
4,9,offense,43.06,25.11,0.31,-0.13,1.45,-0.47,3,False
4,10,defense,42.21,24.04,-0.04,0.0,-0.49,0.33,11,False
4,11,offense,41.33,24.53,0.12,-0.08,0.8,-0.31,10,False
4,12,defense,35.26,19.83,-0.07,-0.04,-0.32,-0.64,13,False
4,13,offense,33.59,19.11,0.17,0.12,0.48,0.49,12,True
4,14,defense,50.68,23.01,-0.04,0.19,-0.02,1.76,1,False
4,15,disc,33.59,19.11,0.17,0.12,0.48,0.49,0,False
5,1,offense,50.19,24.47,-0.09,1.01,-0.04,1.44,14,False
5,2,offense,49.38,23.64,0.16,0.71,1.28,0.16,5,False
5,3,defense,48.09,23.07,0.08,0.1,-2.6,0.71,9,False
5,4,defense,46.48,23.49,0.65,-0.13,-0.67,-2.16,6,False
5,5,defense,48.75,24.73,0.15,0.07,0.68,0.38,2,False
5,6,offense,48.21,24.68,0.47,0.36,1.12,1.18,4,False
5,7,defense,45.8,25.01,-0.88,-1.05,-0.98,-1.77,8,False
5,8,offense,44.35,24.94,-0.35,-0.01,0.04,-0.07,7,False
5,9,offense,43.09,25.1,0.39,-0.15,1.11,-0.35,3,False
5,10,defense,42.21,24.03,-0.13,0.01,-1.36,0.16,11,False
5,11,offense,41.34,24.52,0.15,-0.09,0.48,-0.18,10,False
5,12,defense,35.26,19.84,-0.07,-0.1,0.03,-0.88,13,False
5,13,offense,33.6,19.12,0.12,0.15,-0.63,0.41,12,True
5,14,defense,50.68,23.03,-0.03,0.38,0.09,2.79,1,False
5,15,disc,33.6,19.12,0.12,0.15,-0.63,0.41,0,False
6,1,offense,50.18,24.54,-0.15,1.02,-0.78,0.1,14,False
6,2,offense,49.39,23.69,0.07,0.72,-1.31,0.21,5,False
6,3,defense,48.08,23.09,-0.03,0.15,-1.69,0.68,9,False
6,4,defense,46.52,23.48,0.66,-0.24,0.05,-1.71,6,False
6,5,defense,48.75,24.74,0.12,0.07,-0.39,0.08,2,False
6,6,offense,48.24,24.7,0.45,0.44,-0.39,1.25,4,False
6,7,defense,45.73,24.93,-0.98,-1.07,-1.49,-0.27,8,False
6,8,offense,44.32,24.94,-0.28,-0.01,1.05,-0.04,7,False
6,9,offense,43.12,25.09,0.43,-0.18,0.61,-0.4,3,False
6,10,defense,42.2,24.04,-0.21,0.03,-1.26,0.22,11,False
6,11,offense,41.36,24.51,0.18,-0.1,0.48,-0.24,10,False
6,12,defense,35.25,19.82,-0.07,-0.14,-0.11,-0.63,13,False
6,13,offense,33.61,19.13,0.1,0.17,-0.38,0.44,12,True
6,14,defense,50.68,23.07,-0.03,0.52,0.05,2.06,1,False
