frame,id,class,x,y,vx,vy,ax,ay,closest,holder
1,1,defense,46.12,20.33,0.21,0.56,0.0,0.0,13,False
1,2,offense,46.88,28.7,-0.62,-0.51,0.0,0.0,3,False
1,3,defense,45.05,30.14,0.24,-0.31,0.0,0.0,2,False
1,4,offense,38.05,29.6,0.03,0.2,0.0,0.0,14,True
1,5,defense,37.41,25.17,0.39,0.44,0.0,0.0,6,False
1,6,offense,34.59,22.4,1.54,0.59,0.0,0.0,5,False
1,7,offense,37.74,21.72,0.79,0.3,0.0,0.0,8,False
1,8,defense,40.51,18.61,0.94,0.16,0.0,0.0,7,False
1,9,defense,38.96,18.78,0.39,-0.04,0.0,0.0,10,False
1,10,offense,36.95,18.23,0.43,0.09,0.0,0.0,9,False
1,11,defense,31.61,17.71,0.22,0.08,0.0,0.0,12,False
1,12,offense,29.88,19.06,0.26,0.51,0.0,0.0,11,False
1,13,offense,41.59,19.84,-0.07,-0.04,0.0,0.0,1,False
1,14,defense,40.58,29.55,-0.3,-0.38,0.0,0.0,4,False
1,15,disc,38.05,29.6,0.03,0.2,0.0,0.0,0,False
2,1,defense,46.14,20.39,0.32,0.82,1.62,3.83,13,False
2,2,offense,46.82,28.65,-0.94,-0.74,-4.84,-3.42,3,False
2,3,defense,45.07,30.11,0.4,-0.59,2.31,-4.3,2,False
2,4,offense,38.05,29.62,0.09,0.26,0.98,0.9,14,True
2,5,defense,37.45,25.23,0.68,0.72,4.37,4.27,6,False
2,6,offense,34.73,22.46,2.15,0.92,9.21,5.08,5,False
2,7,offense,37.82,21.74,1.04,0.43,3.79,2.02,8,False
2,8,defense,40.59,18.62,1.45,0.17,7.54,0.19,7,False
2,9,defense,39.0,18.77,0.6,-0.03,3.2,0.27,10,False
2,10,offense,36.99,18.25,0.55,0.1,1.87,0.13,9,False
2,11,defense,31.64,17.72,0.33,0.19,1.68,1.63,12,False
2,12,offense,29.91,19.11,0.36,0.73,1.52,3.35,11,False
2,13,offense,41.58,19.83,-0.12,-0.06,-0.86,-0.24,1,False
2,14,defense,40.55,29.51,-0.42,-0.53,-1.86,-2.26,4,False
2,15,disc,38.05,29.62,0.09,0.26,0.98,0.9,0,False
3,1,defense,46.17,20.44,0.37,0.96,0.82,2.07,13,False
3,2,offense,46.75,28.6,-1.08,-0.94,-1.99,-3.07,3,False
3,3,defense,45.1,30.08,0.49,-0.75,1.38,-2.36,2,False
3,4,offense,38.06,29.64,0.1,0.3,0.04,0.7,14,True
3,5,defense,37.49,25.26,0.9,0.75,3.31,0.44,6,False
3,6,offense,34.9,22.51,2.6,1.14,6.69,3.25,5,False
3,7,offense,37.9,21.78,1.26,0.54,3.18,1.64,8,False
3,8,defense,40.7,18.64,1.76,0.26,4.71,1.31,7,False
3,9,defense,39.04,18.77,0.72,-0.02,1.75,0.11,10,False
3,10,offense,37.03,18.25,0.66,0.16,1.58,0.86,9,False
3,11,defense,31.66,17.73,0.46,0.31,1.93,1.72,12,False
3,12,offense,29.93,19.16,0.46,0.8,1.54,1.08,11,False
3,13,offense,41.58,19.83,-0.1,-0.07,0.37,-0.12,1,False
3,14,defense,40.52,29.47,-0.54,-0.62,-1.81,-1.27,4,False
3,15,disc,38.06,29.64,0.1,0.3,0.04,0.7,0,False
4,1,defense,46.21,20.55,0.52,1.18,2.25,3.41,13,False
4,2,offense,46.63,28.5,-1.38,-1.26,-4.5,-4.79,3,False
4,3,defense,45.16,29.98,0.68,-1.0,2.9,-3.66,2,False
4,4,offense,38.08,29.67,0.12,0.36,0.32,0.83,14,True
