frame,id,class,x,y,vx,vy,ax,ay,closest,holder
0,1,offense,739.9,922.2,-3578.72,-4455.5,0.0,0.0,7,False
0,2,offense,941.24,828.77,-4548.67,-4004.12,0.0,0.0,9,False
0,3,offense,1042.82,776.15,-5038.49,-3749.99,0.0,0.0,10,False
0,4,offense,1096.36,722.76,-5295.58,-3492.05,0.0,0.0,12,False
0,5,offense,1123.84,844.78,-5428.19,-4081.26,0.0,0.0,13,False
0,6,offense,1164.58,774.35,-5624.46,-3741.19,0.0,0.0,14,False
0,7,defense,1344.07,936.26,-6491.76,-4521.89,0.0,0.0,1,False
0,8,offense,1238.16,745.82,-5978.58,-3603.1,0.0,0.0,11,False
0,9,defense,1272.18,779.63,-6144.79,-3765.57,0.0,0.0,2,False
0,10,defense,1339.32,856.12,-6468.56,-4134.78,0.0,0.0,3,False
0,11,defense,1437.33,743.87,-6940.02,-3593.21,0.0,0.0,8,False
0,12,defense,1485.37,732.61,-7171.47,-3538.72,0.0,0.0,4,False
0,13,defense,1563.23,877.49,-7546.97,-4237.83,0.0,0.0,5,False
0,14,defense,1619.5,844.25,-7817.63,-4077.35,0.0,0.0,6,False
1,1,offense,24.09,31.14,-2683.62,-3341.99,13426.57,16702.77,7,True
1,2,offense,31.45,27.96,-3411.02,-3003.23,17064.7,15013.35,9,False
1,3,offense,35.1,26.16,-3778.65,-2812.56,18897.46,14061.45,10,False
1,4,offense,37.15,24.32,-3970.92,-2618.98,19869.86,13096.01,12,False
1,5,offense,38.11,28.57,-4070.46,-3061.28,20365.9,15299.69,13,False
1,6,offense,39.62,26.13,-4217.82,-2805.99,21099.62,14028.02,14,False
1,7,defense,45.87,31.89,-4869.92,-3391.49,24327.59,16955.93,1,False
1,8,offense,42.33,25.18,-4483.1,-2702.21,22432.3,13513.39,11,False
1,9,defense,43.35,26.44,-4609.46,-2823.75,23029.99,14127.32,2,False
1,10,defense,45.75,29.13,-4852.54,-3100.85,24240.23,15509.02,3,False
1,11,defense,49.42,25.19,-5205.76,-2694.66,26013.84,13478.27,8,False
1,12,defense,51.19,24.83,-5379.38,-2653.77,26881.24,13274.25,4,False
1,13,defense,54.0,29.93,-5661.23,-3178.5,28286.18,15889.89,5,False
1,14,defense,56.08,28.79,-5864.07,-3058.03,29303.48,15289.81,6,False
1,15,disc,24.09,31.14,5.99,-2.61,0.0,0.0,0,False
2,1,offense,24.16,31.1,-2146.47,-2673.87,8057.17,10021.79,7,False
2,2,offense,31.51,27.94,-2728.53,-2402.66,10237.39,9008.61,9,False
2,3,offense,35.12,26.15,-3022.66,-2250.07,11339.9,8437.34,10,False
2,4,offense,37.24,24.35,-3176.17,-2095.12,11921.33,7857.99,12,False
2,5,offense,38.2,28.52,-3255.84,-2449.32,12219.37,9179.51,13,False
2,6,offense,39.69,26.11,-3373.77,-2244.8,12660.69,8417.81,14,False
2,7,defense,45.72,31.89,-3896.91,-2713.24,14595.09,10173.79,1,False
2,8,offense,42.44,25.2,-3585.82,-2161.66,13459.14,8108.29,11,False
2,9,defense,43.23,26.51,-3688.26,-2258.64,13817.88,8476.52,2,False
2,10,defense,45.61,29.16,-3882.98,-2480.49,14543.43,9305.34,3,False
2,11,defense,49.33,25.23,-4165.22,-2155.48,15608.15,8087.75,8,False
2,12,defense,51.07,24.86,-4304.2,-2122.79,16127.75,7964.7,4,False
2,13,defense,53.84,29.92,-4529.76,-2542.89,16972.09,9534.15,5,False
2,14,defense,55.97,28.78,-4691.92,-2446.39,17582.24,9174.6,6,False
2,15,disc,24.68,30.88,6.74,-2.94,11.24,-4.9,0,False
3,1,offense,24.27,31.0,-2146.02,-2674.16,6.78,-4.35,7,False
3,2,offense,31.63,27.9,-2728.21,-2402.72,4.73,-0.86,9,False
3,3,offense,35.18,26.13,-3022.3,-2250.12,5.37,-0.67,10,False
3,4,offense,37.44,24.36,-3175.62,-2095.02,8.16,1.37,12,False
3,5,offense,38.38,28.43,-3255.31,-2449.6,7.98,-4.34,13,False
3,6,offense,39.83,26.08,-3373.32,-2244.69,6.88,1.69,14,False
3,7,defense,45.42,31.87,-3897.82,-2713.28,-13.63,-0.59,1,False
3,8,offense,42.66,25.23,-3585.2,-2161.53,9.27,1.99,11,False
3,9,defense,43.0,26.63,-3688.92,-2258.33,-9.82,4.78,2,False
3,10,defense,45.31,29.23,-3883.86,-2480.35,-13.22,2.05,3,False
3,11,defense,49.13,25.29,-4165.79,-2155.22,-8.62,3.87,8,False
3,12,defense,50.86,24.94,-4304.87,-2122.6,-10.06,2.85,4,False
3,13,defense,53.57,29.89,-4530.54,-2542.97,-11.81,-1.2,5,False
3,14,defense,55.75,28.78,-4692.54,-2446.32,-9.27,1.0,6,False
3,15,disc,25.28,30.62,7.19,-3.14,6.75,-2.94,0,False
4,1,offense,24.41,30.91,1.94,-1.25,32219.42,40093.68,7,False
4,2,offense,31.73,27.88,1.44,-0.36,40944.78,36035.4,9,False
4,3,offense,35.27,26.12,1.25,-0.21,45353.27,33748.55,10,False
4,4,offense,37.63,24.39,2.55,0.32,47672.6,31430.13,12,False
4,5,offense,38.56,28.34,2.36,-1.24,48865.06,36725.47,13,False
4,6,offense,39.99,26.08,2.01,0.11,50629.89,33671.96,14,False
4,7,defense,45.1,31.85,-4.09,-0.09,58405.9,40697.75,1,False
4,8,offense,42.88,25.26,2.87,0.54,53821.03,32431.06,11,False
4,9,defense,42.76,26.74,-3.02,1.49,55288.49,33897.25,2,False
4,10,defense,44.99,29.29,-4.03,0.71,58197.45,37215.89,3,False
4,11,defense,48.92,25.38,-2.61,1.09,62447.64,32344.68,8,False
4,12,defense,50.63,25.01,-2.99,0.82,64528.16,31851.26,4,False
4,13,defense,53.31,29.86,-3.63,-0.42,67903.7,38138.32,5,False
4,14,defense,55.53,28.79,-2.88,0.18,70344.82,36697.51,6,False
4,15,disc,25.88,30.36,8.98,-3.92,26.96,-11.76,0,False
5,1,offense,24.56,30.81,2.31,-1.32,5.54,-1.13,7,False
5,2,offense,31.84,27.86,1.52,-0.36,1.21,-0.1,9,False
5,3,offense,35.38,26.11,1.65,-0.28,6.03,-0.94,10,False
5,4,offense,37.82,24.42,2.94,0.26,5.94,-0.85,12,False
5,5,offense,38.74,28.24,2.59,-1.29,3.34,-0.82,13,False
5,6,offense,40.14,26.12,2.27,0.38,3.92,4.08,14,False
5,7,defense,44.79,31.84,-4.54,-0.04,-6.69,0.75,1,False
5,8,offense,43.09,25.31,3.05,0.65,2.69,1.6,11,False
5,9,defense,42.54,26.85,-3.14,1.49,-1.75,0.04,2,False
5,10,defense,44.7,29.34,-4.5,0.71,-6.95,0.02,3,False
5,11,defense,48.73,25.46,-2.87,1.25,-3.88,2.31,8,False
5,12,defense,50.41,25.07,-3.23,0.78,-3.52,-0.66,4,False
5,13,defense,53.05,29.83,-3.79,-0.44,-2.44,-0.3,5,False
5,14,defense,55.32,28.81,-3.14,0.29,-3.84,1.67,6,False
5,15,disc,26.48,30.1,8.98,-3.92,0.03,-0.01,0,False
6,1,offense,24.73,30.73,2.49,-1.19,2.74,1.97,7,False
6,2,offense,31.93,27.84,1.44,-0.34,-1.23,0.45,9,False
6,3,offense,35.52,26.08,1.93,-0.33,4.16,-0.78,10,False
6,4,offense,38.0,24.43,2.93,0.26,-0.16,-0.01,12,False
6,5,offense,38.9,28.16,2.47,-1.2,-1.69,1.4,13,False
6,6,offense,40.29,26.16,2.27,0.64,0.01,3.87,14,False
6,7,defense,44.51,31.86,-4.57,0.02,-0.36,0.94,1,False
6,8,offense,43.28,25.36,2.84,0.72,-3.17,1.07,11,False
6,9,defense,42.34,26.94,-2.87,1.42,4.06,-1.13,2,False
6,10,defense,44.41,29.37,-4.49,0.59,0.13,-1.76,3,False
6,11,defense,48.55,25.56,-2.74,1.26,1.92,0.21,8,False
6,12,defense,50.2,25.1,-3.19,0.5,0.65,-4.06,4,False
6,13,defense,52.79,29.79,-3.73,-0.35,1.0,1.32,5,False
6,14,defense,55.12,28.85,-3.05,0.41,1.3,1.68,6,False
6,15,disc,27.08,29.84,8.99,-3.92,0.03,-0.01,0,False
7,1,offense,24.93,30.66,2.71,-1.04,3.2,2.31,7,False
7,2,offense,32.01,27.82,1.47,-0.38,0.52,-0.63,9,False
7,3,offense,35.67,26.05,2.06,-0.47,2.04,-2.05,10,False
7,4,offense,38.22,24.44,2.95,0.22,0.27,-0.66,12,False
7,5,offense,39.06,28.09,2.31,-1.07,-2.43,1.98,13,False
7,6,offense,40.44,26.23,2.18,0.81,-1.31,2.56,14,False
7,7,defense,44.2,31.87,-4.44,-0.01,1.81,-0.42,1,False
7,8,offense,43.45,25.41,2.67,0.77,-2.44,0.76,11,False
7,9,defense,42.18,27.01,-2.5,1.39,5.5,-0.38,2,False
7,10,defense,44.11,29.4,-4.41,0.41,1.13,-2.73,3,False
7,11,defense,48.37,25.64,-2.53,1.2,3.15,-0.94,8,False
7,12,defense,50.0,25.12,-2.98,0.18,3.05,-4.83,4,False
7,13,defense,52.57,29.78,-3.7,-0.24,0.44,1.66,5,False
7,14,defense,54.93,28.88,-2.95,0.41,1.55,0.12,6,False
7,15,disc,27.68,29.58,8.99,-3.92,0.03,-0.01,0,False
8,1,offense,25.1,30.61,2.96,-0.87,3.85,2.5,7,False
8,2,offense,32.11,27.79,1.42,-0.44,-0.83,-0.97,9,False
8,3,offense,35.82,26.02,2.04,-0.66,-0.34,-2.88,10,False
8,4,offense,38.42,24.45,3.06,0.13,1.63,-1.31,12,False
8,5,offense,39.21,28.03,2.09,-0.92,-3.34,2.26,13,False
8,6,offense,40.58,26.29,2.05,0.75,-1.99,-0.91,14,False
8,7,defense,43.9,31.87,-4.35,-0.02,1.35,-0.18,1,False
8,8,offense,43.61,25.47,2.58,0.77,-1.33,-0.09,11,False
8,9,defense,42.04,27.1,-2.17,1.45,4.88,0.8,2,False
8,10,defense,43.81,29.43,-4.39,0.3,0.4,-1.59,3,False
8,11,defense,48.21,25.71,-2.29,1.1,3.72,-1.42,8,False
8,12,defense,49.8,25.1,-2.93,-0.14,0.8,-4.89,4,False
8,13,defense,52.33,29.77,-3.69,-0.16,0.14,1.15,5,False
8,14,defense,54.73,28.91,-2.97,0.36,-0.31,-0.75,6,False
8,15,disc,28.28,29.31,8.99,-3.92,0.03,-0.01,0,False
9,1,offense,25.31,30.56,3.15,-0.74,2.83,1.93,7,False
9,2,offense,32.22,27.75,1.42,-0.5,-0.05,-0.83,9,False
9,3,offense,35.95,25.97,2.01,-0.84,-0.52,-2.71,10,False
9,4,offense,38.62,24.46,3.14,0.07,1.2,-0.8,12,False
9,5,offense,39.33,27.98,1.89,-0.82,-2.93,1.47,13,False
9,6,offense,40.72,26.35,1.87,0.64,-2.7,-1.62,14,False
9,7,defense,43.62,31.85,-4.21,-0.24,2.21,-3.29,1,False
9,8,offense,43.77,25.52,2.57,0.71,-0.22,-0.93,11,False
9,9,defense,41.93,27.21,-1.85,1.63,4.92,2.73,2,False
9,10,defense,43.52,29.43,-4.39,0.25,-0.12,-0.83,3,False
9,11,defense,48.08,25.78,-2.02,0.98,3.99,-1.85,8,False
9,12,defense,49.64,25.07,-2.91,-0.4,0.31,-3.92,4,False
9,13,defense,52.08,29.78,-3.72,-0.05,-0.46,1.65,5,False
9,14,defense,54.55,28.93,-2.96,0.25,0.05,-1.71,6,False
9,15,disc,28.88,29.05,8.99,-3.92,0.03,-0.01,0,False
10,1,offense,25.55,30.52,3.26,-0.68,1.65,0.91,7,False
10,2,offense,32.31,27.71,1.49,-0.6,1.06,-1.61,9,False
10,3,offense,36.06,25.89,1.91,-0.98,-1.44,-2.14,10,False
10,4,offense,38.84,24.46,3.08,0.01,-0.98,-0.9,12,False
10,5,offense,39.43,27.94,1.7,-0.84,-2.86,-0.25,13,False
10,6,offense,40.82,26.37,1.65,0.39,-3.3,-3.66,14,False
10,7,defense,43.34,31.83,-4.03,-0.43,2.61,-2.8,1,False
10,8,offense,43.95,25.56,2.61,0.62,0.56,-1.22,11,False
10,9,defense,41.82,27.33,-1.7,1.88,2.19,3.79,2,False
10,10,defense,43.24,29.44,-4.35,0.1,0.71,-2.25,3,False
10,11,defense,47.97,25.83,-1.71,0.82,4.71,-2.41,8,False
10,12,defense,49.43,25.03,-2.88,-0.66,0.36,-3.82,4,False
10,13,defense,51.82,29.78,-3.85,-0.05,-2.02,-0.0,5,False
10,14,defense,54.33,28.93,-3.04,0.16,-1.13,-1.39,6,False
10,15,disc,29.48,28.79,8.99,-3.93,0.03,-0.01,0,False
11,1,offense,25.78,30.48,3.59,-0.72,4.93,-0.54,7,False
11,2,offense,32.4,27.68,1.54,-0.73,0.74,-1.94,9,False
11,3,offense,36.19,25.8,1.81,-1.27,-1.54,-4.34,10,False
11,4,offense,39.05,24.45,3.04,-0.05,-0.5,-0.95,12,False
11,5,offense,39.53,27.88,1.58,-0.84,-1.79,-0.03,13,False
11,6,offense,40.91,26.38,1.5,0.17,-2.26,-3.35,14,False
11,7,defense,43.1,31.78,-3.87,-0.52,2.39,-1.41,1,False
11,8,offense,44.14,25.59,2.7,0.52,1.34,-1.5,11,False
11,9,defense,41.72,27.48,-1.62,1.99,1.23,1.69,2,False
11,10,defense,42.94,29.45,-4.21,-0.12,1.98,-3.25,3,False
11,11,defense,47.88,25.88,-1.42,0.73,4.3,-1.24,8,False
11,12,defense,49.23,24.97,-2.92,-0.82,-0.48,-2.49,4,False
11,13,defense,51.55,29.78,-3.92,-0.1,-1.03,-0.74,5,False
11,14,defense,54.14,28.93,-3.07,0.08,-0.39,-1.2,6,False
11,15,disc,30.08,28.53,9.0,-3.93,0.03,-0.01,0,False
12,1,offense,26.01,30.43,3.8,-0.74,3.1,-0.34,7,False
12,2,offense,32.51,27.62,1.62,-0.9,1.31,-2.45,9,False
12,3,offense,36.31,25.73,1.76,-1.49,-0.73,-3.31,10,False
12,4,offense,39.25,24.44,3.02,-0.07,-0.31,-0.27,12,False
12,5,offense,39.63,27.81,1.54,-0.83,-0.72,0.2,13,False
12,6,offense,40.99,26.37,1.42,0.04,-1.27,-1.95,14,False
12,7,defense,42.86,31.73,-3.71,-0.45,2.39,1.08,1,False
12,8,offense,44.32,25.62,2.73,0.44,0.56,-1.33,11,False
12,9,defense,41.61,27.64,-1.67,1.94,-0.72,-0.77,2,False
12,10,defense,42.66,29.43,-4.04,-0.22,2.58,-1.55,3,False
12,11,defense,47.8,25.92,-1.17,0.66,3.67,-1.14,8,False
12,12,defense,49.03,24.9,-3.08,-0.97,-2.53,-2.15,4,False
12,13,defense,51.29,29.76,-3.97,-0.24,-0.74,-2.14,5,False
12,14,defense,53.92,28.93,-3.15,0.09,-1.25,0.26,6,False
12,15,disc,30.68,28.27,9.0,-3.93,0.03,-0.01,0,False
13,1,offense,26.3,30.37,4.02,-0.73,3.31,0.07,7,False
13,2,offense,32.63,27.55,1.83,-1.12,3.14,-3.33,9,False
13,3,offense,36.42,25.6,1.77,-1.57,0.09,-1.14,10,False
13,4,offense,39.44,24.43,2.88,-0.06,-2.07,0.17,12,False
13,5,offense,39.73,27.75,1.48,-0.87,-0.83,-0.74,13,False
13,6,offense,41.08,26.35,1.44,0.03,0.33,-0.22,14,False
13,7,defense,42.61,31.7,-3.7,-0.51,0.2,-0.88,1,False
13,8,offense,44.51,25.64,2.72,0.39,-0.25,-0.71,11,False
13,9,defense,41.5,27.76,-1.67,1.82,-0.09,-1.88,2,False
13,10,defense,42.41,29.39,-3.89,-0.39,2.27,-2.55,3,False
13,11,defense,47.74,25.96,-0.97,0.59,3.05,-1.04,8,False
13,12,defense,48.83,24.83,-3.07,-1.08,0.14,-1.66,4,False
13,13,defense,51.02,29.74,-3.91,-0.33,0.89,-1.37,5,False
13,14,defense,53.71,28.94,-3.14,0.15,0.15,0.91,6,False
13,15,disc,31.28,28.01,9.0,-3.93,0.03,-0.01,0,False
14,1,offense,26.58,30.32,4.25,-0.69,3.52,0.71,7,False
14,2,offense,32.76,27.46,2.04,-1.37,3.15,-3.77,9,False
14,3,offense,36.54,25.47,1.67,-1.63,-1.39,-0.97,10,False
14,4,offense,39.62,24.44,2.73,0.04,-2.31,1.5,12,False
14,5,offense,39.84,27.71,1.5,-0.95,0.33,-1.18,13,False
14,6,offense,41.19,26.36,1.54,0.0,1.47,-0.36,14,False
14,7,defense,42.38,31.7,-3.83,-0.45,-1.96,0.86,1,False
14,8,offense,44.68,25.67,2.65,0.38,-1.07,-0.09,11,False
14,9,defense,41.37,27.86,-1.79,1.58,-1.71,-3.56,2,False
14,10,defense,42.17,29.35,-3.56,-0.58,4.97,-2.8,3,False
14,11,defense,47.69,26.0,-0.78,0.52,2.92,-0.98,8,False
14,12,defense,48.61,24.75,-2.99,-1.09,1.33,-0.17,4,False
14,13,defense,50.76,29.7,-3.87,-0.42,0.68,-1.23,5,False
14,14,defense,53.5,28.96,-3.21,0.25,-1.07,1.42,6,False
14,15,disc,31.88,27.74,9.0,-3.93,0.03,-0.01,0,False
15,1,offense,26.89,30.28,4.46,-0.59,3.07,1.41,7,False
15,2,offense,32.92,27.34,2.14,-1.52,1.42,-2.24,9,False
15,3,offense,36.65,25.36,1.54,-1.82,-2.03,-2.77,10,False
15,4,offense,39.8,24.44,2.59,0.09,-2.03,0.66,12,False
15,5,offense,39.93,27.64,1.43,-0.96,-1.08,-0.13,13,False
15,6,offense,41.3,26.37,1.67,0.01,1.96,0.14,14,False
15,7,defense,42.11,31.66,-3.92,-0.36,-1.26,1.38,1,False
15,8,offense,44.85,25.69,2.58,0.39,-0.97,0.12,11,False
15,9,defense,41.26,27.94,-1.93,1.22,-2.09,-5.35,2,False
15,10,defense,41.94,29.31,-3.19,-0.65,5.51,-1.08,3,False
15,11,defense,47.65,26.03,-0.64,0.54,2.11,0.19,8,False
15,12,defense,48.41,24.67,-2.93,-1.05,0.87,0.62,4,False
15,13,defense,50.52,29.66,-3.87,-0.43,0.01,-0.26,5,False
15,14,defense,53.29,28.99,-3.22,0.27,-0.13,0.26,6,False
