frame,id,class,x,y,vx,vy,ax,ay,closest,holder
0,1,offense,1246.94,512.42,-5976.89,-2462.06,0.0,0.0,2,False
0,2,defense,1234.46,525.83,-5912.51,-2531.39,0.0,0.0,1,False
0,3,defense,725.61,594.23,-3275.04,-2884.28,0.0,0.0,5,False
0,4,defense,993.18,626.0,-4661.54,-3049.2,0.0,0.0,6,False
0,5,offense,747.08,664.33,-3386.12,-3247.12,0.0,0.0,3,False
0,6,offense,991.76,674.99,-4654.27,-3302.89,0.0,0.0,4,False
0,7,defense,842.97,611.4,-3883.06,-2973.56,0.0,0.0,13,False
0,8,defense,936.89,636.12,-4369.72,-3101.63,0.0,0.0,9,False
0,9,offense,947.56,676.9,-4424.84,-3312.74,0.0,0.0,8,False
0,10,defense,813.17,666.94,-3728.33,-3260.63,0.0,0.0,11,False
0,11,offense,833.9,657.89,-3835.99,-3214.16,0.0,0.0,10,False
0,12,defense,882.73,634.4,-4089.14,-3092.54,0.0,0.0,14,False
0,13,offense,863.72,669.11,-3990.39,-3272.12,0.0,0.0,7,False
0,14,offense,883.77,652.5,-4094.47,-3186.23,0.0,0.0,12,False
1,1,offense,51.55,20.02,-4482.6,-1846.6,22414.29,9231.9,2,True
1,2,defense,51.97,19.56,-4434.46,-1898.51,22170.69,9493.2,1,False
1,3,defense,70.59,17.38,-2456.21,-2163.23,12282.48,10815.8,5,False
1,4,defense,60.86,16.14,-3496.11,-2286.85,17481.43,11435.13,6,False
1,5,offense,69.84,14.89,-2539.54,-2435.27,12698.59,12177.73,3,False
1,6,offense,60.92,14.4,-3490.79,-2477.13,17452.19,12386.41,4,False
1,7,defense,66.34,16.7,-2912.14,-2230.24,14563.82,11149.68,13,False
1,8,defense,62.94,15.79,-3277.23,-2326.2,16387.44,11631.36,9,False
1,9,offense,62.57,14.35,-3318.49,-2484.53,16595.27,12423.15,8,False
1,10,defense,67.47,14.79,-2796.0,-2445.28,13984.95,12230.29,11,False
1,11,offense,66.69,15.07,-2876.9,-2410.71,14386.21,12051.69,10,False
1,12,defense,64.89,15.89,-3066.79,-2319.4,15335.23,11597.14,14,False
1,13,offense,65.62,14.68,-2992.62,-2454.0,14966.55,12271.87,7,False
1,14,offense,64.86,15.25,-3070.82,-2389.67,15354.73,11948.42,12,False
