frame,id,class,x,y,vx,vy,ax,ay,closest,holder
1,1,offense,49.34,9.95,-0.07,0.11,0.0,0.0,14,False
1,2,defense,49.3,7.56,-0.01,0.53,0.0,0.0,3,False
1,3,offense,47.84,9.55,0.34,0.34,0.0,0.0,2,False
1,4,offense,46.83,10.09,-0.13,0.29,0.0,0.0,5,False
1,5,defense,46.34,8.5,0.05,-0.1,0.0,0.0,4,False
1,6,defense,44.41,9.35,-0.07,0.06,0.0,0.0,7,False
1,7,offense,43.22,9.92,-0.1,-0.01,0.0,0.0,6,False
1,8,defense,41.91,8.47,0.01,0.12,0.0,0.0,11,False
1,9,defense,39.92,8.9,-0.13,-0.04,0.0,0.0,10,False
1,10,offense,39.46,10.02,-0.22,0.05,0.0,0.0,9,False
1,11,offense,40.9,10.97,0.0,-0.27,0.0,0.0,8,False
1,12,defense,30.91,-0.2,-0.13,0.16,0.0,0.0,13,False
1,13,offense,29.66,0.28,0.12,-0.09,0.0,0.0,12,True
1,14,defense,51.03,8.7,0.04,0.1,0.0,0.0,1,False
1,15,disc,29.66,0.28,0.12,-0.09,0.0,0.0,0,False
2,1,offense,49.33,9.96,-0.1,0.13,-0.46,0.27,14,False
2,2,defense,49.3,7.61,-0.01,0.72,-0.08,2.76,3,False
2,3,offense,47.87,9.58,0.42,0.46,1.17,1.81,2,False
2,4,offense,46.81,10.12,-0.14,0.42,-0.2,1.87,5,False
2,5,defense,46.35,8.5,0.1,-0.22,0.71,-1.81,4,False
2,6,defense,44.41,9.36,-0.12,0.07,-0.72,0.22,7,False
2,7,offense,43.22,9.92,-0.14,0.03,-0.65,0.58,6,False
2,8,defense,41.91,8.49,0.01,0.15,0.11,0.51,11,False
2,9,defense,39.91,8.9,-0.27,-0.14,-2.11,-1.57,10,False
2,10,offense,39.43,10.02,-0.34,0.03,-1.82,-0.31,9,False
2,11,offense,40.9,10.94,0.0,-0.37,0.06,-1.58,8,False
2,12,defense,30.89,-0.2,-0.19,0.28,-0.87,1.83,13,False
2,13,offense,29.67,0.27,0.15,-0.08,0.52,0.07,12,True
2,14,defense,51.04,8.71,0.09,0.22,0.62,1.73,1,False
2,15,disc,29.67,0.27,0.15,-0.08,0.52,0.07,0,False
3,1,offense,49.33,9.97,-0.08,0.14,0.29,0.12,14,False
3,2,defense,49.3,7.67,0.01,0.85,0.38,1.98,3,False
3,3,offense,47.9,9.62,0.47,0.6,0.73,2.08,2,False
3,4,offense,46.8,10.14,-0.16,0.48,-0.24,0.9,5,False
3,5,defense,46.35,8.48,0.08,-0.36,-0.32,-1.96,4,False
3,6,defense,44.4,9.36,-0.15,0.1,-0.47,0.45,7,False
3,7,offense,43.2,9.91,-0.17,0.09,-0.4,0.91,6,False
3,8,defense,41.91,8.49,-0.02,0.18,-0.54,0.38,11,False
3,9,defense,39.9,8.89,-0.37,-0.19,-1.52,-0.71,10,False
3,10,offense,39.42,10.03,-0.37,0.02,-0.48,-0.08,9,False
3,11,offense,40.9,10.91,-0.02,-0.44,-0.37,-1.02,8,False
3,12,defense,30.88,-0.17,-0.28,0.29,-1.28,0.18,13,False
3,13,offense,29.68,0.27,0.14,-0.11,-0.13,-0.41,12,True
3,14,defense,51.04,8.72,0.07,0.27,-0.26,0.84,1,False
3,15,disc,29.68,0.27,0.14,-0.11,-0.13,-0.41,0,False
4,1,offense,49.31,9.99,-0.06,0.19,0.32,0.83,14,False
4,2,defense,49.3,7.75,0.01,1.15,0.01,4.46,3,False
