frame,id,class,x,y,vx,vy,ax,ay,closest,holder
1,1,offense,30.73,16.48,1.2,-0.03,0.0,0.0,6,False
1,2,defense,48.78,14.46,-2.01,0.03,0.0,0.0,10,False
1,3,defense,49.09,11.77,-1.93,-0.16,0.0,0.0,13,False
1,4,defense,50.63,10.73,-1.61,0.82,0.0,0.0,11,False
1,5,defense,54.21,12.39,-1.5,-0.05,0.0,0.0,8,False
1,6,defense,52.99,15.87,-1.95,-0.12,0.0,0.0,1,False
1,7,defense,52.65,17.02,-1.46,-0.38,0.0,0.0,9,False
1,8,offense,38.91,12.55,1.61,0.12,0.0,0.0,5,False
1,9,offense,35.57,14.62,1.74,-0.27,0.0,0.0,7,False
1,10,offense,32.83,14.34,0.91,-0.21,0.0,0.0,2,False
1,11,offense,30.6,14.68,1.28,0.13,0.0,0.0,4,False
1,12,offense,29.58,18.63,0.38,0.06,0.0,0.0,14,False
1,13,offense,22.43,12.53,0.18,0.71,0.0,0.0,3,True
1,14,defense,44.83,18.48,-1.94,-0.33,0.0,0.0,12,False
1,15,disc,22.43,12.53,0.18,0.71,0.0,0.0,0,False
2,1,offense,30.85,16.48,1.79,-0.03,8.79,-0.01,6,False
2,2,defense,48.59,14.46,-2.88,0.05,-13.05,0.26,10,False
2,3,defense,48.9,11.75,-2.77,-0.27,-12.49,-1.68,13,False
2,4,defense,50.47,10.83,-2.3,1.1,-10.37,4.09,11,False
2,5,defense,54.06,12.39,-2.16,-0.05,-9.93,0.07,8,False
2,6,defense,52.81,15.86,-2.65,-0.14,-10.58,-0.32,1,False
2,7,defense,52.49,16.98,-2.14,-0.57,-10.25,-2.9,9,False
2,8,offense,39.06,12.57,2.42,0.16,12.13,0.56,5,False
2,9,offense,35.74,14.59,2.43,-0.43,10.39,-2.45,7,False
2,10,offense,32.92,14.31,1.38,-0.32,6.99,-1.64,2,False
2,11,offense,30.72,14.68,1.86,0.22,8.67,1.29,4,False
2,12,offense,29.63,18.63,0.52,0.09,2.0,0.55,14,False
2,13,offense,22.45,12.6,0.36,0.97,2.63,3.99,3,True
2,14,defense,44.65,18.46,-3.03,-0.51,-16.3,-2.58,12,False
2,15,disc,22.45,12.6,0.36,0.97,2.63,3.99,0,False
3,1,offense,30.97,16.48,2.14,-0.0,5.23,0.51,6,False
3,2,defense,48.38,14.46,-3.52,0.03,-9.57,-0.29,10,False
3,3,defense,48.7,11.74,-3.38,-0.43,-9.15,-2.44,13,False
3,4,defense,50.31,10.89,-2.77,1.29,-6.95,2.85,11,False
3,5,defense,53.91,12.38,-2.56,-0.04,-6.04,0.2,8,False
3,6,defense,52.6,15.85,-3.26,-0.11,-9.16,0.49,1,False
3,7,defense,52.35,16.95,-2.53,-0.66,-5.84,-1.4,9,False
3,8,offense,39.23,12.58,3.01,0.19,8.92,0.44,5,False
