frame,id,class,x,y,vx,vy,ax,ay,closest,holder
0,1,offense,1519.5,196.62,-7390.62,-824.34,0.0,0.0,2,False
0,2,defense,1487.22,284.67,-7223.93,-1279.17,0.0,0.0,1,False
0,3,defense,1453.31,513.82,-7047.95,-2466.49,0.0,0.0,4,False
0,4,offense,1578.78,586.12,-7696.96,-2840.45,0.0,0.0,3,False
0,5,offense,1465.58,657.27,-7110.93,-3208.71,0.0,0.0,10,False
0,6,offense,1424.3,692.78,-6896.64,-3392.56,0.0,0.0,11,False
0,7,offense,1380.55,765.47,-6670.06,-3768.63,0.0,0.0,12,False
0,8,offense,1403.17,643.34,-6787.55,-3136.46,0.0,0.0,13,False
0,9,offense,1311.75,690.62,-6313.64,-3381.21,0.0,0.0,14,False
0,10,defense,1312.47,553.0,-6318.15,-2669.06,0.0,0.0,5,False
0,11,defense,1201.01,615.72,-5741.11,-2993.72,0.0,0.0,6,False
0,12,defense,1119.47,747.76,-5318.26,-3676.37,0.0,0.0,7,False
0,13,defense,1139.61,611.74,-5422.76,-2972.89,0.0,0.0,8,False
0,14,defense,1079.87,586.9,-5113.12,-2844.65,0.0,0.0,9,False
1,1,offense,41.35,31.74,-5542.87,-618.11,27716.29,3093.32,2,True
1,2,defense,42.46,28.73,-5418.18,-958.5,27086.26,4810.08,1,False
1,3,defense,43.69,20.54,-5285.74,-1849.94,26433.11,9248.17,4,False
1,4,offense,39.22,18.03,-5771.51,-2130.29,28881.81,10652.35,3,False
1,5,offense,43.28,15.52,-5332.43,-2406.45,26677.42,12033.87,10,False
1,6,offense,44.82,14.26,-5171.47,-2544.31,25877.56,12723.72,11,False
1,7,offense,46.39,11.72,-5001.66,-2826.31,25026.07,14134.73,12,False
1,8,offense,45.56,16.02,-5089.93,-2352.15,25464.26,11764.61,13,False
1,9,offense,48.92,14.35,-4734.48,-2535.64,23687.4,12683.51,14,False
1,10,defense,48.82,19.17,-4738.4,-2001.7,23696.25,10010.49,5,False
1,11,defense,52.82,16.96,-4306.04,-2245.19,21525.91,11228.01,6,False
1,12,defense,55.8,12.4,-3988.6,-2756.7,19944.87,13795.08,7,False
1,13,defense,55.06,17.12,-4067.17,-2229.31,20333.87,11153.75,8,False
1,14,defense,57.26,17.95,-3834.96,-2133.33,19172.3,10669.77,9,False
1,15,disc,41.35,31.74,0.22,0.27,0.0,0.0,0,False
2,1,offense,41.37,31.76,-4434.19,-494.4,16630.2,1855.75,2,True
2,2,defense,42.44,28.84,-4334.74,-766.15,16251.66,2885.19,1,False
2,3,defense,43.72,20.52,-4228.31,-1479.99,15861.5,5549.27,4,False
2,4,offense,39.39,18.03,-4616.26,-1704.16,17328.77,6392.02,3,False
2,5,offense,43.4,15.53,-4265.35,-1925.1,16006.15,7220.29,10,False
2,6,offense,44.98,14.27,-4136.38,-2035.34,15526.4,7634.58,11,False
2,7,offense,46.54,11.74,-4000.6,-2260.93,15015.92,8480.77,12,False
2,8,offense,45.66,16.05,-4071.32,-1881.56,15279.15,7058.8,13,False
