frame,id,class,x,y,vx,vy,ax,ay,closest,holder
1,1,offense,34.69,8.93,-1.31,-0.46,0.0,0.0,14,False
1,2,offense,34.62,9.36,-0.36,-0.19,0.0,0.0,5,False
1,3,defense,36.69,11.88,-0.25,-0.04,0.0,0.0,4,False
1,4,offense,35.43,10.33,-0.43,-0.07,0.0,0.0,3,False
1,5,defense,34.26,10.49,-0.21,-0.11,0.0,0.0,2,False
1,6,offense,30.59,10.69,-0.16,0.22,0.0,0.0,7,False
1,7,defense,29.41,10.89,-0.32,-0.08,0.0,0.0,6,False
1,8,offense,26.81,9.7,-0.1,0.16,0.0,0.0,9,False
1,9,defense,26.87,10.45,-0.25,0.03,0.0,0.0,8,False
1,10,offense,23.01,9.3,-0.09,0.07,0.0,0.0,11,False
1,11,defense,23.46,8.06,-0.38,-0.05,0.0,0.0,10,False
1,12,defense,16.47,2.61,-0.13,0.1,0.0,0.0,13,False
1,13,offense,15.71,2.98,-0.14,0.1,0.0,0.0,12,True
1,14,defense,35.14,8.51,-0.64,-0.83,0.0,0.0,1,False
1,15,disc,15.71,2.98,-0.14,0.1,0.0,0.0,0,False
2,1,offense,34.56,8.9,-1.87,-0.78,-8.35,-4.82,14,False
2,2,offense,34.58,9.35,-0.48,-0.15,-1.86,0.64,5,False
2,3,defense,36.67,11.87,-0.39,-0.1,-2.21,-0.93,4,False
2,4,offense,35.38,10.33,-0.58,-0.18,-2.28,-1.7,3,False
2,5,defense,34.25,10.48,-0.33,-0.2,-1.77,-1.36,2,False
2,6,offense,30.58,10.71,-0.26,0.35,-1.41,1.91,7,False
2,7,defense,29.38,10.88,-0.46,-0.17,-2.09,-1.43,6,False
2,8,offense,26.81,9.72,-0.16,0.22,-0.91,0.92,9,False
2,9,defense,26.85,10.46,-0.32,-0.0,-1.06,-0.48,8,False
2,10,offense,23.0,9.31,-0.12,0.14,-0.46,1.09,11,False
2,11,defense,23.42,8.05,-0.55,-0.1,-2.61,-0.69,10,False
2,12,defense,16.46,2.62,-0.15,0.13,-0.35,0.48,13,False
2,13,offense,15.69,2.99,-0.16,0.11,-0.36,0.23,12,True
2,14,defense,35.07,8.41,-1.16,-1.06,-7.89,-3.46,1,False
2,15,disc,15.69,2.99,-0.16,0.11,-0.36,0.23,0,False
3,1,offense,34.43,8.84,-2.45,-1.04,-8.77,-3.83,14,False
3,2,offense,34.55,9.32,-0.62,-0.04,-2.05,1.6,5,False
3,3,defense,36.64,11.87,-0.47,-0.09,-1.14,0.16,4,False
3,4,offense,35.34,10.32,-0.67,-0.2,-1.39,-0.24,3,False
3,5,defense,34.22,10.46,-0.51,-0.19,-2.63,0.15,2,False
3,6,offense,30.56,10.74,-0.39,0.43,-2.04,1.25,7,False
3,7,defense,29.34,10.88,-0.62,-0.2,-2.4,-0.42,6,False
3,8,offense,26.79,9.73,-0.16,0.21,-0.05,-0.18,9,False
3,9,defense,26.82,10.46,-0.39,-0.0,-1.02,0.03,8,False
3,10,offense,22.99,9.32,-0.17,0.19,-0.82,0.73,11,False
3,11,defense,23.38,8.05,-0.66,-0.07,-1.64,0.33,10,False
3,12,defense,16.45,2.63,-0.17,0.18,-0.24,0.75,13,False
3,13,offense,15.69,3.0,-0.21,0.13,-0.7,0.33,12,True
3,14,defense,35.01,8.35,-1.36,-1.41,-3.0,-5.22,1,False
3,15,disc,15.69,3.0,-0.21,0.13,-0.7,0.33,0,False
4,1,offense,34.19,8.72,-3.34,-1.41,-13.24,-5.54,14,False
4,2,offense,34.49,9.32,-0.91,0.15,-4.39,2.85,5,False
4,3,defense,36.58,11.85,-0.67,-0.12,-2.98,-0.46,4,False
4,4,offense,35.27,10.29,-0.93,-0.27,-3.79,-1.1,3,False
4,5,defense,34.17,10.43,-0.72,-0.21,-3.14,-0.29,2,False
4,6,offense,30.52,10.79,-0.57,0.61,-2.64,2.63,7,False
4,7,defense,29.29,10.85,-0.87,-0.26,-3.78,-0.93,6,False
4,8,offense,26.77,9.76,-0.18,0.23,-0.21,0.33,9,False
4,9,defense,26.78,10.45,-0.57,0.02,-2.64,0.35,8,False
4,10,offense,22.98,9.34,-0.31,0.29,-1.99,1.48,11,False
4,11,defense,23.31,8.04,-0.86,-0.05,-2.96,0.36,10,False
4,12,defense,16.43,2.65,-0.23,0.26,-1.02,1.14,13,False
4,13,offense,15.67,3.01,-0.29,0.22,-1.18,1.31,12,True
4,14,defense,34.83,8.23,-1.76,-1.88,-5.99,-7.0,1,False
4,15,disc,15.67,3.01,-0.29,0.22,-1.18,1.31,0,False
5,1,offense,33.87,8.58,-3.92,-1.68,-8.76,-4.07,14,False
5,2,offense,34.41,9.35,-0.84,0.34,1.06,2.98,5,False
