frame,id,class,x,y,vx,vy,ax,ay,closest,holder
1,1,defense,23.95,-0.34,-0.09,0.14,0.0,0.0,14,False
1,2,defense,32.43,9.44,-0.2,-0.0,0.0,0.0,3,False
1,3,offense,32.11,10.45,-0.03,0.02,0.0,0.0,2,False
1,4,offense,33.93,10.58,0.05,-0.1,0.0,0.0,5,False
1,5,defense,35.13,8.05,-0.22,0.21,0.0,0.0,4,False
1,6,offense,37.57,7.53,-0.08,0.37,0.0,0.0,7,False
1,7,defense,39.77,8.8,-0.26,0.16,0.0,0.0,6,False
1,8,offense,42.15,10.47,-0.51,0.33,0.0,0.0,10,False
1,9,offense,43.41,10.87,-0.07,-0.02,0.0,0.0,11,False
1,10,defense,43.8,8.01,-0.31,0.27,0.0,0.0,8,False
1,11,defense,45.17,9.44,-0.32,0.39,0.0,0.0,9,False
1,12,offense,51.97,5.99,-0.26,0.06,0.0,0.0,13,False
1,13,defense,54.02,6.43,-0.3,0.11,0.0,0.0,12,False
1,14,offense,22.64,-1.09,-0.11,0.16,0.0,0.0,1,True
1,15,disc,22.64,-1.09,-0.11,0.16,0.0,0.0,0,False
2,1,defense,23.94,-0.33,-0.11,0.24,-0.3,1.4,14,False
2,2,defense,32.4,9.44,-0.23,-0.0,-0.52,-0.01,3,False
2,3,offense,32.1,10.45,-0.0,0.04,0.43,0.28,2,False
2,4,offense,33.94,10.58,0.05,-0.16,-0.0,-0.96,5,False
2,5,defense,35.1,8.07,-0.32,0.34,-1.61,2.02,4,False
2,6,offense,37.56,7.57,-0.14,0.55,-0.89,2.79,7,False
2,7,defense,39.74,8.82,-0.45,0.27,-2.83,1.67,6,False
2,8,offense,42.09,10.51,-0.67,0.45,-2.48,1.8,10,False
2,9,offense,43.4,10.87,-0.17,-0.01,-1.5,0.17,11,False
2,10,defense,43.77,8.04,-0.5,0.48,-2.71,3.17,8,False
2,11,defense,45.13,9.48,-0.42,0.54,-1.42,2.24,9,False
2,12,offense,51.95,6.01,-0.41,0.1,-2.24,0.63,13,False
2,13,defense,53.99,6.44,-0.49,0.17,-2.91,0.88,12,False
2,14,offense,22.62,-1.08,-0.19,0.36,-1.18,3.09,1,True
2,15,disc,22.62,-1.08,-0.19,0.36,-1.18,3.09,0,False
3,1,defense,23.94,-0.31,-0.14,0.28,-0.5,0.58,14,False
3,2,defense,32.39,9.44,-0.24,-0.0,-0.12,0.0,3,False
3,3,offense,32.1,10.45,-0.02,0.05,-0.32,0.2,2,False
3,4,offense,33.94,10.56,0.07,-0.25,0.35,-1.3,5,False
3,5,defense,35.09,8.09,-0.4,0.37,-1.15,0.41,4,False
3,6,offense,37.55,7.6,-0.14,0.73,0.1,2.7,7,False
3,7,defense,39.72,8.83,-0.51,0.35,-0.92,1.27,6,False
3,8,offense,42.05,10.54,-0.74,0.52,-1.06,1.03,10,False
3,9,offense,43.4,10.87,-0.2,0.07,-0.47,1.14,11,False
3,10,defense,43.74,8.06,-0.59,0.61,-1.43,1.91,8,False
3,11,defense,45.11,9.51,-0.51,0.58,-1.33,0.61,9,False
